TRACT,YEAR,MONTH,AGGASS,ARSON,BURGLARY,CMIS,DRUGS,GAMBLING,LARCENY,MENACING,MVTHEFT,MURDER_MANSLAUGHTER,DISCONDUCT,PROSTITUTION,RAPE,ROBBERY,SIMPASS,TRESPASS,WEAPONS,VCI,P1P,P1V
36055000700,2001,11,1,0,3,2,0,0,2,0,1,0,3,0,0,1,2,0,0,7,7,2
36055000700,2001,12,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,3,3,1
36055001000,1991,1,0,0,2,10,1,0,26,0,3,0,20,0,0,1,7,8,0,38,32,1
36055001000,1991,2,0,0,5,14,0,0,36,0,14,0,9,0,0,0,2,5,0,25,55,0
36055001000,1991,3,0,0,10,7,1,0,32,0,8,0,17,0,0,1,4,1,0,29,51,1
36055001000,1991,4,0,0,7,12,0,0,31,1,3,0,14,0,0,0,1,2,1,28,41,0
36055001000,1991,5,0,1,11,10,0,0,34,0,5,0,16,0,0,2,4,1,0,31,52,2
36055001000,1991,6,0,1,10,15,0,0,33,0,0,0,16,0,1,2,4,6,1,37,45,3
36055001000,1991,7,0,0,18,15,1,0,48,1,1,0,11,0,0,6,4,3,1,32,73,6
36055001000,1991,8,0,0,20,13,0,0,65,1,5,0,11,1,0,1,2,5,0,26,91,1
36055001000,1991,9,0,0,18,17,1,0,37,1,2,0,18,0,0,1,5,3,0,41,58,1
36055001000,1991,10,0,0,11,22,1,0,34,1,3,0,19,0,0,0,3,6,1,46,48,0
36055001000,1991,11,1,0,11,7,0,0,50,1,1,0,15,0,0,5,6,9,1,29,67,6
36055001000,1991,12,0,0,11,11,0,0,44,0,4,0,8,0,0,3,3,4,0,22,62,3
36055001000,1992,1,0,0,14,13,0,0,63,1,4,0,10,0,0,1,2,3,1,26,82,1
36055001000,1992,2,0,2,8,16,2,0,32,1,3,0,14,1,0,0,8,6,2,44,43,0
36055001000,1992,3,1,0,6,14,3,0,37,1,6,0,10,0,0,3,4,8,3,34,52,4
36055001000,1992,4,0,2,9,12,0,0,21,0,4,1,7,0,0,0,9,8,0,30,34,1
36055001000,1992,5,0,0,9,16,1,0,31,0,5,0,13,0,0,2,7,4,1,38,47,2
36055001000,1992,6,0,0,14,19,0,0,37,0,9,0,11,0,0,1,1,5,0,31,61,1
36055001000,1992,7,0,0,15,13,2,0,37,1,5,0,9,0,0,0,3,2,0,27,57,0
36055001000,1992,8,0,1,24,15,0,0,33,0,12,0,14,0,1,2,2,2,1,33,71,3
36055001000,1992,9,2,0,10,11,3,0,44,0,7,0,13,0,0,5,3,4,0,30,66,7
36055001000,1992,10,0,0,10,12,0,0,23,1,7,0,12,0,1,1,4,9,1,29,41,2
36055001000,1992,11,2,0,5,14,0,0,34,0,14,0,13,0,0,1,2,9,1,30,54,3
36055001000,1992,12,1,1,3,15,2,0,33,0,2,0,10,0,1,1,9,5,2,39,39,3
36055001000,1993,1,0,0,6,9,0,0,32,0,6,0,18,0,1,1,6,11,2,35,45,2
36055001000,1993,2,0,1,6,8,0,0,25,1,5,0,11,0,0,0,4,4,1,25,36,0
36055001000,1993,3,0,1,2,12,2,0,24,0,6,0,13,0,1,1,2,3,4,34,33,2
36055001000,1993,4,0,0,12,14,0,0,28,0,5,0,9,0,0,2,4,7,2,29,47,2
36055001000,1993,5,3,3,9,10,1,0,35,1,7,0,11,0,0,2,7,1,3,35,53,5
36055001000,1993,6,1,0,10,9,0,0,28,0,11,0,9,0,1,1,7,10,1,26,50,3
36055001000,1993,7,0,0,11,16,2,0,30,0,4,0,10,0,0,2,0,3,0,28,47,2
36055001000,1993,8,0,1,10,5,2,0,28,1,4,0,10,0,0,0,2,7,0,20,42,0
36055001000,1993,9,1,0,6,9,0,0,23,0,2,0,9,0,2,3,5,5,2,25,34,6
36055001000,1993,10,0,0,4,12,2,0,33,0,1,0,15,0,0,2,5,7,4,38,40,2
36055001000,1993,11,2,1,5,7,0,0,36,0,7,0,15,0,0,4,4,5,4,31,52,6
36055001000,1993,12,0,0,4,8,1,0,22,0,2,0,10,0,0,2,6,7,0,25,30,2
36055001000,1994,1,1,0,2,7,0,0,17,0,8,0,17,0,0,1,6,6,1,31,28,2
36055001000,1994,2,0,0,4,11,1,0,13,0,3,0,14,0,0,0,5,4,1,32,20,0
36055001000,1994,3,0,0,3,5,0,0,22,0,2,0,17,0,0,1,9,3,9,40,28,1
36055001000,1994,4,0,0,7,10,0,0,26,0,3,0,8,0,0,0,3,2,3,24,36,0
36055001000,1994,5,1,1,5,8,0,0,17,0,3,0,14,0,0,1,6,2,0,29,26,2
36055001000,1994,6,0,0,15,7,1,0,28,0,7,0,10,0,0,1,2,4,0,20,51,1
36055001000,1994,7,1,3,16,9,0,0,36,0,3,0,18,0,0,1,1,5,2,33,56,2
36055001000,1994,8,0,0,21,10,0,0,26,0,5,0,16,0,0,1,2,8,1,29,53,1
36055001000,1994,9,2,0,9,7,0,0,42,0,4,0,11,1,0,1,2,4,1,21,56,3
36055001000,1994,10,2,0,6,7,0,0,19,1,7,0,13,0,0,4,5,4,1,26,36,6
36055001000,1994,11,0,0,6,14,5,0,25,1,1,0,9,1,0,3,3,5,4,35,35,3
36055001000,1994,12,0,0,10,9,4,0,28,0,4,0,4,0,0,4,9,3,0,26,46,4
36055001000,1995,1,0,0,7,9,1,0,41,0,3,0,14,0,0,0,6,1,0,30,51,0
36055001000,1995,2,0,0,2,5,1,0,22,1,1,0,10,0,0,2,1,4,0,17,27,2
36055001000,1995,3,0,0,4,5,0,0,53,0,5,0,11,0,0,0,3,3,1,20,62,0
36055001000,1995,4,0,0,7,11,2,0,41,0,3,0,11,0,0,0,0,3,1,25,51,0
36055001000,1995,5,0,0,3,13,0,0,25,0,4,0,4,2,0,0,7,5,3,27,32,0
36055001000,1995,6,0,0,7,10,3,0,23,0,3,1,15,0,0,2,3,3,2,33,35,3
36055001000,1995,7,1,0,11,9,2,0,18,0,1,0,9,0,0,2,2,2,1,23,32,3
36055001000,1995,8,0,0,7,10,1,0,31,0,6,0,8,0,0,0,6,6,0,25,44,0
36055001000,1995,9,0,0,9,8,2,0,25,0,1,0,12,0,0,3,7,3,1,30,38,3
36055001000,1995,10,0,0,5,11,1,0,36,0,4,0,6,0,0,4,6,1,0,24,49,4
36055001000,1995,11,0,0,12,11,1,0,31,0,0,0,12,0,0,1,3,2,0,27,44,1
36055001000,1995,12,0,0,7,12,0,0,23,0,3,0,14,0,0,1,6,1,2,34,34,1
36055001000,1996,1,1,0,6,13,1,0,25,0,1,0,10,0,1,3,3,3,0,27,35,5
36055001000,1996,2,1,0,3,7,0,0,31,0,2,0,15,0,0,2,5,1,0,27,38,3
36055001000,1996,3,0,0,6,6,0,0,30,0,5,0,10,0,0,1,5,2,1,22,42,1
36055001000,1996,4,0,0,2,10,0,0,22,1,6,0,22,0,1,1,7,2,2,41,31,2
36055001000,1996,5,0,0,5,7,1,0,31,0,2,0,9,2,0,2,2,4,0,19,40,2
36055001000,1996,6,0,0,5,4,0,0,27,0,6,0,10,0,1,4,4,4,2,20,42,5
36055001000,1996,7,0,1,6,4,1,0,31,1,5,0,7,0,0,2,8,2,0,21,44,2
36055001000,1996,8,1,0,10,14,1,0,35,0,8,0,18,0,0,1,4,2,0,37,54,2
36055001000,1996,9,0,0,6,13,1,0,27,0,9,0,7,0,0,1,5,3,0,26,43,1
36055001000,1996,10,0,1,7,7,3,0,22,0,3,0,11,0,0,1,3,4,0,25,33,1
36055001000,1996,11,0,0,4,10,0,0,22,0,7,0,7,0,0,2,9,1,0,26,35,2
36055001000,1996,12,0,0,4,22,0,0,26,1,7,0,9,0,0,0,2,2,1,34,37,0
36055001000,1997,1,0,0,7,5,0,0,27,0,3,1,10,0,0,1,2,1,0,17,38,2
36055001000,1997,2,0,0,1,12,0,0,23,0,1,0,15,1,0,1,2,3,1,30,26,1
36055001000,1997,3,0,0,3,9,1,0,25,0,6,0,10,0,0,0,1,1,0,21,34,0
36055001000,1997,4,0,0,4,14,1,0,32,1,5,0,6,0,0,3,1,2,1,23,44,3
36055001000,1997,5,1,0,3,11,2,0,28,0,10,0,19,0,0,1,0,3,0,32,42,2
36055001000,1997,6,0,0,5,7,1,0,25,0,2,0,16,0,2,0,4,2,1,29,32,2
36055001000,1997,7,0,0,14,2,0,0,43,0,4,0,15,0,0,2,3,1,1,21,63,2
36055001000,1997,8,1,0,10,6,0,0,38,0,8,0,14,0,0,1,2,3,0,22,57,2
36055001000,1997,9,1,0,5,7,0,0,25,0,5,0,17,0,0,0,1,0,1,26,35,1
36055001000,1997,10,0,0,8,9,0,0,32,0,5,0,6,0,0,1,3,0,1,19,46,1
36055001000,1997,11,0,0,3,7,0,0,24,1,1,0,10,0,0,1,4,2,1,22,29,1
36055001000,1997,12,0,0,2,7,0,0,31,0,11,0,13,0,0,1,2,2,1,23,45,1
36055001000,1998,1,1,0,4,7,0,0,29,0,7,0,14,0,0,4,2,4,2,25,44,5
36055001000,1998,2,0,0,5,7,2,0,21,0,5,1,17,0,0,2,3,2,1,30,33,3
36055001000,1998,3,0,0,2,6,0,0,23,0,11,0,16,0,0,2,6,1,2,30,38,2
36055001000,1998,4,1,0,2,14,0,0,25,1,3,0,7,0,0,1,4,1,4,29,31,2
36055001000,1998,5,3,0,5,7,0,0,30,1,3,0,19,0,1,0,1,1,2,29,38,4
36055001000,1998,6,0,0,4,11,1,0,28,0,2,0,12,0,0,1,3,4,3,30,35,1
36055001000,1998,7,0,0,4,8,2,0,25,0,2,0,8,0,0,3,1,3,2,21,34,3
36055001000,1998,8,0,0,7,11,1,0,34,0,4,0,7,0,0,1,0,1,1,20,46,1
36055001000,1998,9,0,0,6,4,0,0,21,0,8,0,10,0,0,2,3,2,0,17,37,2
36055001000,1998,10,0,0,4,15,0,0,32,0,2,0,14,0,0,1,2,4,0,31,39,1
36055001000,1998,11,0,0,1,11,2,0,27,0,3,0,7,0,0,1,3,3,2,25,32,1
36055001000,1998,12,1,1,4,4,4,0,21,0,3,0,6,1,0,0,5,0,0,20,28,1
36055001000,1999,1,1,0,6,3,0,0,18,0,3,0,10,0,0,2,4,4,2,19,29,3
36055001000,1999,2,0,1,0,9,0,0,16,0,4,0,8,0,0,3,0,2,1,19,23,3
36055001000,1999,3,0,0,0,4,0,0,24,0,4,0,14,0,0,1,4,1,1,23,29,1
36055001000,1999,4,0,0,2,12,1,0,17,1,6,0,12,0,0,0,2,3,0,27,25,0
36055001000,1999,5,0,0,6,5,0,0,32,0,3,0,17,0,2,2,7,1,1,30,43,4
36055001000,1999,6,2,0,4,4,0,0,29,0,7,0,10,0,0,0,6,0,0,20,40,2
36055001000,1999,7,0,0,4,12,0,0,17,0,3,0,11,0,1,0,1,2,1,25,24,1
36055001000,1999,8,0,0,2,2,1,0,14,0,2,0,13,0,0,0,1,2,1,18,18,0
36055001000,1999,9,0,0,4,6,0,0,23,0,4,0,12,0,2,2,2,1,2,22,33,4
36055001000,1999,10,0,0,4,8,1,0,36,0,4,0,11,0,0,2,3,1,1,24,46,2
36055001000,1999,11,0,1,2,5,0,0,29,0,5,0,12,1,0,1,5,3,1,24,37,1
36055001000,1999,12,1,0,5,4,1,0,36,0,4,0,10,0,0,0,2,1,1,18,45,1
36055001000,2000,1,0,1,5,2,2,0,23,0,1,0,17,0,0,1,2,2,0,24,30,1
36055001000,2000,2,2,1,2,2,1,0,22,0,4,0,9,0,1,2,3,1,0,16,30,5
36055001000,2000,3,0,0,1,6,0,0,36,0,3,0,14,0,0,0,7,4,3,30,40,0
36055001000,2000,4,0,0,3,7,0,0,26,0,0,0,13,0,0,1,5,3,0,25,30,1
36055001000,2000,5,0,0,0,10,0,0,25,0,2,0,8,0,0,1,2,5,1,21,28,1
36055001000,2000,6,1,1,3,7,0,0,23,0,4,0,8,0,0,0,0,0,0,16,30,1
36055001000,2000,7,2,0,4,19,2,0,58,0,1,0,4,0,0,0,2,0,0,27,63,2
36055001000,2000,8,0,0,9,3,0,0,22,0,7,0,6,0,0,1,2,0,0,11,39,1
36055001000,2000,9,0,0,6,4,2,0,22,0,0,0,7,0,0,2,1,3,0,14,30,2
36055001000,2000,10,0,1,6,5,0,0,21,0,3,0,13,0,0,1,3,1,0,22,31,1
36055001000,2000,11,0,0,4,6,2,0,22,0,2,0,17,0,0,0,1,2,3,29,28,0
36055001000,2000,12,0,0,2,5,0,0,23,0,1,0,6,0,0,1,3,2,0,14,27,1
36055001000,2001,1,0,0,2,5,1,0,20,0,0,0,9,0,0,1,2,1,0,17,23,1
36055001000,2001,2,1,0,3,13,1,0,23,0,1,0,18,0,0,0,4,3,0,36,27,1
36055001000,2001,3,0,0,2,8,0,0,24,0,2,0,17,1,0,0,4,1,1,30,28,0
36055001000,2001,4,1,0,5,8,0,0,26,0,2,0,5,0,0,0,2,0,0,15,33,1
36055001000,2001,5,0,1,7,5,0,0,32,0,0,0,13,1,0,1,1,0,0,20,40,1
36055001000,2001,6,0,0,6,7,0,0,18,0,1,0,4,1,0,0,2,1,0,13,25,0
36055001000,2001,7,0,0,1,7,2,0,21,0,2,0,5,0,0,0,0,1,0,14,24,0
36055001000,2001,8,1,0,2,13,0,0,24,0,2,0,6,0,0,0,1,0,1,21,28,1
36055001000,2001,9,0,0,3,8,2,0,21,0,2,0,12,0,0,0,3,0,0,25,26,0
36055001000,2001,10,0,0,1,4,1,0,27,0,1,0,18,0,0,2,0,0,0,23,31,2
36055001000,2001,11,1,0,2,1,0,0,20,0,0,0,10,0,0,0,2,2,1,14,22,1
36055001000,2001,12,0,0,4,14,2,0,30,0,0,0,12,1,0,1,1,0,2,31,35,1
36055001300,1991,1,0,0,2,2,1,0,5,0,5,0,3,1,0,2,4,1,0,10,14,2
36055001300,1991,2,0,0,6,2,0,0,6,1,2,0,2,0,0,0,1,1,0,5,14,0
36055001300,1991,3,0,1,4,5,0,0,3,0,7,0,4,0,0,2,3,0,0,13,16,2
36055001300,1991,4,0,1,1,6,0,0,4,0,1,0,7,0,0,1,0,1,0,14,7,1
36055001300,1991,5,0,0,4,12,3,0,5,1,6,0,14,0,0,0,10,0,1,40,15,0
36055001300,1991,6,0,0,3,9,18,0,8,1,1,1,11,0,0,6,5,1,0,43,18,7
36055001300,1991,7,1,0,1,4,3,0,3,2,6,0,3,2,0,0,6,2,1,17,10,1
36055001300,1991,8,2,0,4,7,1,0,4,1,4,0,8,0,0,2,6,0,0,22,14,4
36055001300,1991,9,1,0,3,9,0,0,4,0,2,0,9,0,0,0,5,0,1,24,9,1
36055001300,1991,10,3,0,1,5,0,0,2,0,7,0,8,0,1,1,1,2,0,14,11,5
36055001300,1991,11,0,0,1,9,1,0,5,0,3,0,2,0,0,0,3,0,0,15,9,0
36055001300,1991,12,1,1,2,6,0,0,5,0,8,0,5,0,0,0,0,0,0,12,15,1
36055001300,1992,1,0,1,3,8,0,0,10,2,6,0,7,0,0,0,1,0,0,17,19,0
36055001300,1992,2,0,0,4,9,1,0,8,0,4,0,10,0,0,0,2,2,0,22,16,0
36055001300,1992,3,2,1,4,6,0,0,5,0,5,1,8,1,0,0,1,0,1,17,14,3
36055001300,1992,4,1,0,0,9,1,0,3,0,7,0,5,1,0,0,2,0,1,18,10,1
36055001300,1992,5,1,0,2,9,0,0,10,0,2,1,4,1,0,0,5,1,0,18,14,2
36055001300,1992,6,0,2,0,5,2,0,8,0,3,0,7,0,0,0,9,0,0,25,11,0
36055001300,1992,7,0,0,0,8,1,0,9,5,3,0,6,1,0,1,3,1,0,18,13,1
36055001300,1992,8,0,0,1,7,1,0,11,0,2,0,4,0,1,1,7,0,0,19,15,2
36055001300,1992,9,1,0,3,11,0,0,5,0,2,0,3,0,0,2,5,0,0,19,12,3
36055001300,1992,10,0,0,3,11,2,0,4,1,2,0,5,0,1,0,3,0,0,21,9,1
36055001300,1992,11,1,1,1,10,2,0,6,0,2,0,7,0,1,0,3,0,2,25,9,2
36055001300,1992,12,1,0,3,7,1,0,8,0,3,0,4,0,0,1,0,0,0,12,15,2
36055001300,1993,1,0,0,4,14,1,0,5,0,6,0,6,0,0,3,2,0,1,24,18,3
36055001300,1993,2,0,0,1,10,0,0,7,0,3,0,3,0,0,1,3,0,3,19,12,1
36055001300,1993,3,1,0,3,6,1,0,11,0,2,0,5,0,0,0,5,0,0,17,16,1
36055001300,1993,4,1,0,2,1,0,0,9,0,2,0,2,0,0,1,1,0,0,4,14,2
36055001300,1993,5,2,0,1,11,0,0,4,0,1,0,3,1,0,0,4,0,0,18,6,2
36055001300,1993,6,1,0,1,6,3,0,6,0,1,0,6,0,0,0,3,0,2,20,8,1
36055001300,1993,7,0,1,4,8,1,0,5,0,5,0,4,0,0,1,5,2,2,21,15,1
36055001300,1993,8,0,0,3,6,0,0,7,0,5,0,7,0,1,0,3,1,0,16,15,1
36055001300,1993,9,1,0,3,4,1,0,5,0,3,0,9,1,0,0,1,0,1,16,11,1
36055001300,1993,10,0,0,6,12,2,0,6,0,3,0,5,1,0,2,6,2,1,26,17,2
36055001300,1993,11,1,0,7,6,4,0,2,0,2,0,5,0,0,0,0,0,1,16,11,1
36055001300,1993,12,1,0,4,11,0,0,4,1,0,0,11,0,0,0,1,0,0,23,8,1
36055001300,1994,1,0,0,6,4,6,0,3,0,4,0,5,0,0,0,2,0,1,18,13,0
36055001300,1994,2,0,1,1,4,2,0,3,1,3,0,5,0,0,2,0,0,2,14,9,2
36055001300,1994,3,1,0,3,10,1,0,11,0,5,0,7,1,0,2,6,0,1,25,21,3
36055001300,1994,4,1,0,2,2,2,0,1,0,1,0,6,0,0,2,5,0,2,17,6,3
36055001300,1994,5,0,0,0,4,2,0,8,0,2,0,12,1,0,0,2,1,1,21,10,0
36055001300,1994,6,0,0,2,6,2,0,3,1,2,1,11,0,0,2,7,0,0,26,9,3
36055001300,1994,7,0,1,2,7,2,0,6,0,3,0,7,0,1,1,4,0,1,22,12,2
36055001300,1994,8,1,3,2,6,3,0,4,0,1,0,7,0,0,0,2,0,0,21,7,1
36055001300,1994,9,1,0,2,5,2,0,5,0,2,1,4,0,0,2,1,0,0,12,11,4
36055001300,1994,10,0,0,4,2,2,0,7,0,4,0,7,1,0,1,2,0,0,13,16,1
36055001300,1994,11,1,0,0,9,2,0,4,0,3,0,7,0,0,0,3,0,1,22,7,1
36055001300,1994,12,1,0,0,5,0,0,1,0,1,0,4,0,0,1,4,0,1,14,3,2
36055001300,1995,1,1,0,0,5,1,0,5,0,2,0,9,0,0,2,0,0,1,16,9,3
36055001300,1995,2,0,0,2,1,0,0,3,0,2,0,3,0,1,0,3,0,1,8,7,1
36055001300,1995,3,3,0,0,3,1,0,5,0,3,0,3,0,0,0,5,0,1,13,8,3
36055001300,1995,4,0,0,1,3,0,0,7,0,0,0,5,0,0,4,1,0,0,9,12,4
36055001300,1995,5,0,0,1,6,0,0,3,0,2,0,5,3,0,0,3,1,1,15,6,0
36055001300,1995,6,1,0,3,6,1,0,2,0,1,0,6,0,0,3,3,1,0,16,9,4
36055001300,1995,7,1,1,2,7,2,0,7,0,2,0,7,0,1,1,1,0,0,18,12,3
36055001300,1995,8,2,0,4,5,1,0,4,0,0,0,6,2,0,1,1,1,1,14,9,3
36055001300,1995,9,2,1,2,7,2,0,6,0,1,0,4,0,0,0,1,0,0,15,9,2
36055001300,1995,10,0,0,0,1,2,0,6,0,4,0,5,0,0,0,3,0,2,13,10,0
36055001300,1995,11,2,0,1,2,2,0,6,0,0,0,0,0,1,0,2,0,0,6,7,3
36055001300,1995,12,1,0,3,3,4,0,4,0,4,0,8,0,0,0,3,0,0,18,11,1
36055001300,1996,1,0,0,1,2,1,0,3,0,3,0,7,0,0,0,2,0,0,12,7,0
36055001300,1996,2,0,0,1,3,3,0,7,0,2,0,7,0,0,0,0,0,0,13,10,0
36055001300,1996,3,0,0,2,6,4,0,4,0,2,0,4,0,1,0,2,0,1,17,8,1
36055001300,1996,4,0,0,3,4,4,0,2,0,4,0,6,0,0,0,4,0,1,19,9,0
36055001300,1996,5,1,0,3,2,1,0,2,0,2,0,5,0,0,1,1,0,0,9,8,2
36055001300,1996,6,0,0,1,4,1,0,5,0,1,0,4,0,0,0,3,0,1,13,7,0
36055001300,1996,7,0,0,2,4,3,0,7,0,2,0,8,0,0,1,1,0,2,18,12,1
36055001300,1996,8,0,0,0,1,6,0,1,0,2,0,5,0,1,1,3,0,0,15,4,2
36055001300,1996,9,0,0,4,2,0,0,8,0,0,0,5,0,0,0,0,0,0,7,12,0
36055001300,1996,10,0,0,2,4,2,0,3,0,3,0,3,0,1,1,2,0,0,11,9,2
36055001300,1996,11,1,0,3,6,4,0,3,0,2,0,4,0,0,0,0,0,0,14,8,1
36055001300,1996,12,2,0,1,2,5,0,2,0,4,0,2,0,0,0,2,2,1,12,7,2
36055001300,1997,1,0,0,1,1,1,0,1,0,6,0,3,0,0,0,1,0,0,6,8,0
36055001300,1997,2,0,0,0,2,1,0,3,0,0,0,0,0,0,0,1,0,1,5,3,0
36055001300,1997,3,0,0,2,0,7,0,6,0,2,0,4,0,0,2,2,0,0,13,12,2
36055001300,1997,4,1,0,0,4,3,0,3,0,1,0,7,0,0,0,0,0,0,14,4,1
36055001300,1997,5,0,0,0,9,1,0,0,0,5,0,1,0,0,0,4,0,1,16,5,0
36055001300,1997,6,0,0,4,3,2,0,1,0,2,0,3,0,0,1,2,1,0,10,8,1
36055001300,1997,7,0,0,2,7,1,0,1,0,0,0,5,0,0,0,0,0,0,13,3,0
36055001300,1997,8,0,1,3,9,1,0,5,0,3,0,5,0,0,0,0,0,0,16,11,0
36055001300,1997,9,0,0,2,8,4,0,2,0,2,0,2,0,0,1,2,0,1,17,7,1
36055001300,1997,10,0,0,3,10,2,0,7,0,0,0,6,0,0,1,0,0,1,19,11,1
36055001300,1997,11,0,0,0,8,0,0,5,0,5,0,3,0,0,0,1,0,0,12,10,0
36055001300,1997,12,0,0,0,1,0,0,5,0,3,0,2,0,0,0,0,0,2,5,8,0
36055001300,1998,1,0,0,0,10,1,0,1,0,1,0,9,0,0,2,0,0,0,20,4,2
36055001300,1998,2,0,0,1,6,1,0,3,0,0,0,4,0,0,0,2,0,1,14,4,0
36055001300,1998,3,0,0,0,1,1,0,6,0,2,0,3,0,0,0,2,1,0,7,8,0
36055001300,1998,4,0,0,0,2,3,0,3,0,3,0,4,0,0,1,0,0,0,9,7,1
36055001300,1998,5,0,0,1,3,2,0,8,0,3,0,8,0,0,0,2,0,0,15,12,0
36055001300,1998,6,0,0,1,6,2,0,8,0,1,0,4,0,2,1,2,0,0,14,11,3
36055001300,1998,7,0,0,1,5,4,0,3,0,3,0,10,0,0,0,0,0,1,20,7,0
36055001300,1998,8,2,0,0,4,4,0,9,0,0,0,8,0,0,0,2,0,4,22,9,2
36055001300,1998,9,1,0,0,5,4,0,15,0,1,0,7,0,0,1,0,0,1,17,17,2
36055001300,1998,10,0,0,1,4,3,0,6,0,1,0,6,0,0,0,2,0,2,17,8,0
36055001300,1998,11,0,0,1,1,3,0,8,0,1,0,4,0,0,0,0,1,1,9,10,0
36055001300,1998,12,0,0,1,2,1,0,8,0,1,0,4,0,0,0,1,0,0,8,10,0
36055001300,1999,1,1,0,0,0,1,0,1,0,1,0,7,0,0,0,0,1,0,8,2,1
36055001300,1999,2,0,0,0,1,2,0,5,0,1,0,5,0,0,3,2,0,0,10,9,3
36055001300,1999,3,0,0,1,2,2,0,8,0,0,0,0,0,0,1,0,1,1,5,10,1
36055001300,1999,4,0,0,1,3,2,0,6,0,1,0,5,0,0,0,1,1,0,11,8,0
36055001300,1999,5,1,0,1,5,1,0,6,0,4,0,8,0,0,1,1,0,1,16,12,2
36055001300,1999,6,0,1,3,4,2,0,8,0,1,0,7,0,0,0,3,0,1,18,12,0
36055001300,1999,7,0,0,1,7,2,0,5,0,0,0,7,0,0,1,0,0,2,18,7,1
36055001300,1999,8,1,1,0,7,2,0,4,0,2,0,6,0,0,1,1,0,1,18,7,2
36055001300,1999,9,1,0,1,9,1,0,7,0,0,0,2,0,0,0,0,1,2,14,8,1
36055001300,1999,10,0,0,2,5,0,0,5,0,1,0,5,0,0,0,3,0,0,13,8,0
36055001300,1999,11,0,0,0,4,4,0,9,0,2,0,4,0,0,0,2,0,0,14,11,0
36055001300,1999,12,0,0,1,5,0,0,10,0,2,0,3,0,0,0,2,1,1,11,13,0
36055001300,2000,1,0,0,0,3,0,0,8,0,3,0,2,0,0,0,1,0,2,8,11,0
36055001300,2000,2,0,0,1,3,3,0,4,0,5,0,10,0,0,0,0,0,0,16,10,0
36055001300,2000,3,0,0,2,5,2,0,15,0,2,0,2,0,0,0,4,0,0,13,19,0
36055001300,2000,4,0,0,2,3,2,0,25,0,1,0,7,0,0,1,1,3,1,14,29,1
36055001300,2000,5,4,0,0,3,2,0,20,0,1,0,5,0,0,2,0,3,0,10,23,6
36055001300,2000,6,3,0,2,6,1,0,23,0,9,0,4,0,0,1,4,0,1,16,35,4
36055001300,2000,7,1,0,3,2,1,0,19,0,0,0,9,0,0,1,0,2,1,13,23,2
36055001300,2000,8,0,1,1,3,2,0,15,0,4,0,7,0,0,0,2,3,2,17,20,0
36055001300,2000,9,0,0,1,4,3,0,14,0,3,0,3,0,0,1,2,1,0,12,19,1
36055001300,2000,10,0,0,4,7,0,0,29,0,5,0,6,0,1,0,4,2,0,17,38,1
36055001300,2000,11,0,1,0,4,2,0,10,0,1,0,7,0,1,0,1,0,0,15,11,1
36055001300,2000,12,0,0,0,0,2,0,16,0,1,0,1,0,0,0,0,2,0,3,17,0
36055001300,2001,1,0,0,1,1,2,0,10,0,1,0,10,1,0,0,1,1,1,15,12,0
36055001300,2001,2,0,0,0,1,0,0,8,0,1,0,5,0,0,1,1,0,0,7,10,1
36055001300,2001,3,0,0,0,1,0,0,19,0,1,0,13,0,0,1,3,2,0,17,21,1
36055001300,2001,4,0,0,2,2,2,0,22,0,2,0,7,0,0,0,1,1,1,13,26,0
36055001300,2001,5,0,0,0,7,3,0,21,0,0,0,7,0,0,1,3,1,0,20,22,1
36055001300,2001,6,0,0,0,2,3,0,20,0,0,0,3,0,1,0,2,4,0,10,20,1
36055001300,2001,7,0,0,1,2,2,0,20,0,2,0,8,0,0,0,6,9,0,18,23,0
36055001300,2001,8,0,0,2,3,0,0,19,0,1,0,1,0,0,0,2,5,0,6,22,0
36055001300,2001,9,0,0,2,3,2,0,23,0,1,0,5,0,1,1,1,3,1,12,27,2
36055001300,2001,10,1,0,2,5,1,0,19,0,0,0,7,0,0,0,0,1,0,13,21,1
36055001300,2001,11,0,0,2,3,2,0,13,0,1,0,9,0,0,0,2,6,1,17,16,0
36055001300,2001,12,1,0,3,2,4,0,27,0,1,0,7,0,0,1,0,1,0,13,32,2
36055001400,1991,1,3,0,8,4,15,0,4,3,2,0,17,1,0,1,4,0,2,42,15,4
36055001400,1991,2,5,0,9,8,23,0,8,2,2,0,13,0,0,2,7,1,2,53,21,7
36055001400,1991,3,4,1,7,13,8,0,8,0,4,0,14,0,1,1,9,1,4,49,20,6
36055001400,1991,4,4,3,0,13,21,0,12,5,2,0,8,0,1,5,12,2,1,58,19,10
36055001400,1991,5,10,2,4,15,21,0,12,1,7,0,14,2,0,3,19,0,3,74,26,13
36055001400,1991,6,6,3,6,12,9,0,15,0,3,0,21,1,1,5,15,0,0,60,29,12
36055001400,1991,7,7,1,13,15,10,0,13,3,3,0,18,2,1,5,12,1,0,56,34,13
36055001400,1991,8,8,0,8,7,11,0,15,2,0,0,18,0,0,3,11,2,3,50,26,11
36055001400,1991,9,3,0,5,12,8,0,16,1,8,0,16,0,0,4,9,2,0,45,33,7
36055001400,1991,10,6,0,11,14,9,0,16,1,8,0,17,0,1,9,9,0,0,49,44,16
36055001400,1991,11,4,2,11,9,8,0,14,0,3,0,4,0,0,7,3,2,0,26,35,11
