BEAT,YEAR,MONTH,C_DRUGS,C_SHOTS,AGGASS,ARSON,ASSPRIS,ASSOFFC,BURGLARY,CMIS,DISCONDUCT,DRUGS,DRNKDRIV,EMBEZZLE,FAMVIOL,FORGERY,FRAUD,GAMBLING,LARCENY,LIQVIOL,MVTHEFT,MURDMANS,NEGMANSL,PUBDRUNK,RAPE,ROBBERY,RUNAWAY,SIMPASS,STOLPROP,TRESPASS,VAGRANCY,VANDAL,WEAPONS,PROSTITN,SEXOFF,VCI,P1V,P1P
12,1991,8,2,4,1,1,0,0,13,31,12,0,0,0,1,0,1,0,27,0,29,0,0,0,0,0,0,25,0,0,0,0,0,0,3,75,1,69
12,1991,9,3,10,0,2,0,0,34,27,12,0,1,0,0,1,0,0,27,0,24,0,0,0,0,3,0,26,0,2,0,0,0,0,0,80,3,88
12,1991,10,4,5,2,4,0,0,14,39,10,0,0,0,1,1,0,0,16,0,18,0,0,0,1,1,1,26,0,0,0,0,0,0,0,88,4,49
12,1991,11,2,2,4,4,0,0,6,24,10,0,0,0,0,0,0,0,16,0,30,0,0,0,0,3,0,15,0,3,0,0,0,0,1,57,7,55
12,1991,12,1,4,1,0,0,0,21,18,6,0,0,1,0,1,4,0,23,0,18,0,0,0,0,3,0,12,0,0,1,0,0,0,1,41,4,65
12,1992,1,3,1,1,1,0,0,21,23,7,1,0,0,1,0,2,0,13,0,27,0,0,1,1,4,0,15,0,0,2,0,0,0,0,50,6,65
12,1992,2,4,2,1,0,0,0,18,25,13,0,1,0,0,0,1,0,20,0,22,0,0,0,0,2,0,11,0,0,0,0,0,0,1,55,3,62
12,1992,3,4,2,1,0,0,0,11,28,7,0,0,1,0,0,1,0,15,0,27,0,0,0,0,2,0,11,0,0,0,0,0,0,2,52,3,55
12,1992,4,2,2,3,0,0,0,7,40,11,0,0,0,0,0,2,0,22,0,27,0,0,0,0,0,0,28,0,0,0,0,0,0,1,83,3,56
12,1992,5,3,1,1,4,0,1,17,25,11,0,0,0,1,0,2,0,11,1,34,0,0,0,0,2,0,11,0,1,1,0,0,0,1,55,3,64
12,1992,6,2,3,1,1,0,0,22,24,5,0,0,0,1,0,1,0,21,0,47,0,0,0,1,0,0,17,1,0,0,1,0,0,0,52,2,90
12,1992,7,1,6,1,0,0,0,19,20,10,0,0,0,0,0,0,0,20,0,31,0,0,1,1,1,0,32,0,0,2,0,0,0,2,69,3,71
12,1992,8,5,4,1,0,0,0,6,13,5,0,0,0,0,0,0,0,23,0,26,0,0,2,0,1,0,22,0,2,0,0,0,0,3,49,2,56
12,1992,9,3,6,3,0,0,0,10,40,8,0,0,1,1,0,1,0,24,0,21,0,0,0,0,0,0,23,0,0,0,1,0,0,1,80,3,55
12,1992,10,5,5,0,1,0,0,12,33,9,2,1,0,1,1,1,0,21,0,29,0,0,0,0,1,0,22,0,2,0,0,0,0,0,75,1,63
12,1992,11,2,10,5,0,0,1,13,43,9,0,0,0,0,0,3,0,15,0,26,0,0,0,0,4,0,26,0,0,0,0,1,0,1,90,9,58
12,1992,12,1,5,1,2,0,0,17,33,3,0,0,0,0,2,1,0,11,0,45,0,0,0,0,1,0,21,0,2,2,0,1,0,0,65,2,74
12,1993,1,3,3,1,0,0,0,14,41,8,0,0,0,1,0,1,0,19,1,54,0,0,0,0,4,0,24,2,1,1,1,0,0,2,79,5,91
12,1993,2,1,2,1,2,0,0,12,42,8,0,0,0,1,0,1,0,10,0,45,0,0,0,1,2,0,23,2,1,0,1,1,0,1,78,4,69
12,1993,3,2,7,0,0,0,0,13,53,13,1,2,0,0,0,1,0,24,0,36,0,0,0,0,3,0,21,0,0,1,0,0,0,0,96,3,76
12,1993,4,5,9,1,0,0,0,16,30,5,0,0,1,0,0,1,0,20,0,27,0,0,0,0,3,0,17,1,1,0,1,0,0,1,66,4,66
12,1993,5,5,10,0,1,0,0,6,45,7,3,0,0,0,0,1,0,20,0,35,0,0,0,0,1,0,20,0,0,0,0,0,0,2,88,1,62
12,1993,6,4,2,1,1,0,0,14,30,10,2,0,1,3,0,0,0,24,0,15,0,0,0,0,2,0,19,0,1,0,2,0,0,0,66,3,55
12,1993,7,8,7,1,0,0,0,8,31,8,0,1,0,0,1,0,0,21,0,23,0,0,1,3,1,0,26,2,1,2,0,0,0,3,80,5,53
12,1993,8,2,9,2,1,0,0,14,27,6,0,0,0,0,0,0,0,25,0,24,0,0,0,0,1,0,34,1,1,0,0,0,0,2,79,3,64
12,1993,9,6,7,2,1,0,0,15,26,5,0,0,1,1,0,1,0,16,0,27,0,0,0,1,1,0,26,0,2,0,1,0,0,3,71,4,59
12,1993,10,5,16,0,2,0,0,16,40,10,2,0,0,0,0,6,0,23,0,22,0,0,0,0,1,0,25,3,2,0,1,0,0,1,98,1,62
12,1993,11,2,9,2,3,0,0,15,29,8,0,0,1,0,0,0,0,17,0,16,0,0,0,1,0,0,26,0,2,0,0,0,0,1,77,3,48
12,1993,12,6,7,0,0,0,0,10,30,8,0,0,0,0,0,1,0,22,0,20,0,0,0,1,2,0,23,0,2,0,0,1,0,2,74,3,54
12,1994,1,0,7,2,0,0,0,8,22,9,2,0,0,0,1,0,0,9,0,11,0,0,0,1,0,0,26,0,2,1,0,0,0,4,64,3,28
12,1994,2,2,7,1,0,0,0,12,18,8,0,0,0,0,0,1,0,14,0,11,0,0,0,1,1,0,27,0,0,0,0,0,0,0,62,3,38
12,1994,3,3,7,4,1,0,0,14,35,18,2,0,0,0,1,0,0,17,0,28,0,0,0,0,1,0,21,0,2,0,0,0,0,2,85,5,60
12,1994,4,1,4,0,2,0,0,17,22,9,0,0,0,1,0,2,0,16,0,19,0,0,0,0,3,0,25,1,2,0,1,0,0,0,63,3,55
12,1994,5,3,10,1,1,0,0,12,34,7,0,0,0,0,0,1,0,22,1,26,0,0,0,0,1,0,27,2,3,0,0,0,0,4,82,2,61
12,1994,6,2,5,0,2,0,0,10,24,9,1,0,0,1,1,3,0,30,0,22,0,0,0,0,5,0,31,1,2,0,1,0,0,1,73,5,67
12,1994,7,5,7,0,0,0,0,8,26,11,0,0,0,1,0,0,0,31,1,22,0,0,0,1,1,0,27,1,6,0,0,0,0,4,76,2,62
12,1994,8,2,8,1,1,0,0,9,22,10,0,1,0,2,1,2,0,29,0,20,0,0,0,1,4,0,19,0,1,1,0,0,0,2,62,6,62
12,1994,9,4,10,1,1,0,0,13,31,4,0,0,0,0,0,0,0,21,0,15,0,0,0,0,5,0,29,1,3,1,0,0,0,1,79,6,54
12,1994,10,1,4,0,0,0,0,18,27,8,0,0,0,2,0,0,0,12,0,22,0,0,0,2,1,0,22,1,1,0,1,0,0,3,62,3,53
12,1994,11,2,8,1,0,0,0,14,48,3,0,0,0,4,0,2,0,20,0,27,0,0,0,0,1,0,18,0,2,1,0,0,0,0,79,2,62
12,1994,12,3,5,0,2,0,0,12,23,5,1,0,0,2,0,1,0,26,0,17,0,0,0,2,3,0,13,1,0,0,0,0,0,3,51,5,58
12,1995,1,3,7,1,0,0,0,9,11,5,0,0,0,2,2,3,0,14,0,10,0,0,0,1,1,0,16,1,2,0,0,0,0,0,42,3,34
12,1995,2,4,7,3,1,0,0,19,17,11,0,3,0,1,0,2,0,19,0,11,0,0,0,0,0,0,16,0,3,1,0,0,0,0,56,3,49
12,1995,3,0,5,3,1,0,0,6,21,8,3,0,0,1,0,3,0,20,1,25,0,0,0,0,3,0,33,0,2,0,1,0,0,3,68,6,54
12,1995,4,3,6,3,2,0,0,7,21,4,0,0,0,1,0,3,0,11,0,12,0,0,0,0,1,0,16,0,0,0,0,0,0,1,52,4,31
12,1995,5,3,9,1,1,0,0,14,49,13,0,0,0,2,0,0,0,31,0,24,0,0,0,0,4,0,28,0,3,0,0,0,0,0,103,5,73
12,1995,6,11,8,0,0,0,0,13,31,7,1,0,0,0,0,0,1,24,0,23,0,0,0,0,1,0,23,2,5,1,0,0,0,1,80,1,61
12,1995,7,5,3,3,0,0,0,18,28,9,0,1,0,2,0,0,0,32,0,17,0,0,0,0,5,0,28,0,4,0,2,0,0,1,73,8,72
12,1995,8,2,7,1,1,0,0,18,28,5,0,0,2,2,1,0,0,26,0,30,0,0,0,0,0,0,19,0,3,1,0,0,0,2,62,1,74
12,1995,9,4,11,3,2,0,0,13,25,11,3,0,0,5,0,3,0,30,0,14,0,0,0,1,2,0,20,2,2,0,2,0,0,0,73,6,59
12,1995,10,5,2,0,0,0,1,12,45,9,0,0,0,3,0,0,0,25,0,19,0,0,0,0,1,0,26,0,5,0,0,0,0,2,87,1,57
12,1995,11,5,1,1,0,0,0,9,40,8,1,1,0,0,0,6,0,23,0,18,0,0,0,0,4,0,13,3,1,0,1,0,0,0,67,5,54
12,1995,12,2,3,0,1,0,0,8,18,6,0,0,0,3,0,1,0,17,0,16,0,0,0,0,3,0,25,0,6,1,0,0,0,1,55,3,44
12,1996,1,1,5,3,3,0,0,7,26,6,0,0,0,3,0,1,0,11,0,17,0,0,0,1,1,0,19,1,4,0,1,0,0,2,60,5,36
12,1996,2,5,4,0,0,0,0,23,26,7,0,0,0,1,2,4,0,15,0,6,0,0,0,0,2,0,8,2,6,1,0,0,0,0,50,2,46
12,1996,3,7,9,2,1,0,0,25,38,7,0,0,0,1,0,1,0,22,0,16,0,0,0,0,0,0,22,0,3,0,0,0,0,0,84,2,63
12,1996,4,10,3,0,1,0,0,18,30,8,2,0,0,3,0,1,0,25,0,8,0,0,0,0,1,0,11,1,7,2,2,0,0,1,63,1,52
12,1996,5,11,7,2,0,0,0,14,20,5,1,0,0,1,0,0,0,17,0,6,0,0,0,0,3,0,19,0,3,2,0,0,0,1,62,5,40
12,1996,6,11,12,1,1,0,0,9,28,8,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,21,0,3,1,0,0,0,2,81,1,38
12,1996,7,7,21,1,2,0,1,12,28,4,5,0,0,2,0,0,0,21,0,26,0,0,0,0,3,0,24,1,4,0,0,0,0,3,86,4,62
12,1996,8,13,10,0,1,0,0,8,32,11,0,1,0,0,0,0,0,28,0,16,0,0,0,0,3,0,19,1,3,0,0,0,0,3,86,3,55
12,1996,9,7,1,1,0,0,0,9,22,9,1,0,0,4,0,0,0,18,0,16,0,0,0,2,1,0,12,1,2,0,1,0,0,5,51,4,44
12,1996,10,2,9,0,4,0,0,12,28,12,0,0,0,2,2,3,0,29,0,14,0,0,0,0,2,0,15,0,3,0,0,0,0,0,70,2,57
12,1996,11,2,3,1,1,0,0,4,20,8,0,0,0,2,0,4,0,17,0,12,0,0,0,0,4,0,16,1,3,1,0,0,0,1,50,5,37
12,1996,12,6,5,2,1,0,0,19,20,4,0,0,0,3,0,7,0,20,0,16,1,0,0,0,0,0,11,0,2,0,1,0,0,0,47,3,55
12,1997,1,5,7,1,2,0,0,6,27,11,0,0,0,1,1,1,0,15,0,18,0,0,0,1,3,0,22,0,5,0,0,0,0,1,74,5,42
12,1997,2,1,8,0,3,0,0,2,33,8,3,0,0,2,1,2,0,19,0,9,0,0,0,0,0,0,18,0,4,0,1,0,0,1,71,0,30
12,1997,3,3,6,0,0,0,0,10,35,17,0,0,0,3,1,3,0,28,0,17,0,0,0,2,5,0,26,2,2,0,0,2,0,3,87,7,60
12,1997,4,10,2,0,1,0,0,6,19,11,0,0,0,2,1,3,0,17,0,21,0,0,0,1,2,0,16,1,0,0,0,1,0,0,59,3,46
12,1997,5,6,3,4,1,0,0,15,37,10,0,0,0,0,0,6,0,27,1,17,0,0,0,0,0,0,22,0,5,1,0,0,0,2,79,4,59
12,1997,6,7,7,1,1,0,0,5,31,17,0,0,0,1,0,3,0,30,0,5,0,0,0,1,3,0,22,1,1,0,0,0,0,3,85,5,43
12,1997,7,10,6,1,1,0,0,10,28,9,1,0,0,1,1,4,0,20,0,5,0,0,0,1,4,0,21,1,5,1,0,0,0,2,75,6,39
12,1997,8,6,3,3,0,0,0,11,41,15,1,0,0,3,1,3,0,20,0,10,0,0,0,1,2,0,30,3,1,0,0,0,0,2,95,6,43
12,1997,9,4,2,2,0,0,0,7,19,6,0,0,0,2,0,4,0,20,0,12,0,0,0,0,3,0,24,1,3,0,0,0,0,0,55,5,42
12,1997,10,8,4,0,0,0,0,7,28,13,0,0,0,1,1,3,0,24,0,12,0,0,0,1,4,0,28,1,1,0,0,0,0,3,81,5,47
12,1997,11,4,4,3,1,0,0,12,41,9,0,0,1,1,6,10,0,29,0,11,0,0,0,0,3,0,19,3,0,0,0,0,0,1,78,6,55
12,1997,12,2,4,2,1,0,0,9,26,6,0,0,1,0,1,4,0,28,0,13,0,0,0,0,2,0,16,1,2,0,0,0,0,0,55,4,52
12,1998,1,1,6,1,2,0,0,9,30,8,0,0,0,1,0,0,0,23,0,15,0,0,0,0,3,0,21,0,1,1,0,0,0,1,68,4,50
12,1998,2,8,1,0,0,0,0,6,21,7,0,0,0,1,0,1,0,13,0,13,0,0,0,1,4,0,19,1,3,0,0,0,0,0,56,5,36
12,1998,3,10,2,0,3,0,0,6,28,10,1,0,0,2,4,5,0,20,0,6,0,0,0,0,1,0,20,2,1,1,0,0,0,0,73,1,33
12,1998,4,6,5,1,0,0,0,6,24,8,0,0,0,0,1,1,0,28,0,7,0,0,1,0,1,0,24,1,2,0,0,0,0,0,67,2,42
12,1998,5,6,6,0,2,0,0,5,27,8,0,0,1,1,0,3,0,22,0,5,1,0,0,0,3,0,27,1,2,1,0,0,0,0,76,4,35
12,1998,6,3,12,3,0,0,0,10,22,7,0,0,0,1,1,3,0,12,0,13,0,0,1,1,4,2,29,1,4,0,0,1,0,1,73,8,39
12,1998,7,8,2,1,0,0,0,7,13,15,0,0,0,1,3,2,1,26,0,7,0,0,0,0,1,0,27,0,6,1,0,0,0,5,65,2,41
12,1998,8,9,7,0,0,0,0,6,22,12,0,0,0,0,1,2,0,24,0,9,0,0,0,1,0,0,23,0,1,1,0,0,0,0,73,1,39
12,1998,9,9,5,1,2,0,0,8,20,7,0,0,0,0,0,0,0,20,0,7,0,0,0,1,7,0,24,0,4,0,1,0,0,4,67,9,42
12,1998,10,15,2,1,0,0,0,7,21,13,1,1,0,3,0,0,0,34,0,9,0,0,0,0,4,0,25,0,2,1,1,0,0,0,76,5,54
12,1998,11,4,5,1,0,0,0,11,29,8,0,1,0,0,0,1,0,16,0,10,0,0,0,0,2,0,18,0,1,1,0,0,0,5,64,3,39
12,1998,12,3,3,0,0,0,0,10,19,6,0,0,0,2,2,3,0,20,0,9,0,0,0,1,2,1,14,2,5,0,0,0,0,2,45,3,41
12,1999,1,0,3,0,0,0,0,2,11,4,1,2,0,2,4,4,0,24,1,6,0,0,0,3,6,0,11,0,2,0,1,0,0,1,29,9,38
12,1999,2,3,4,0,0,0,0,2,12,6,3,0,0,1,0,0,0,16,0,8,0,0,0,0,3,0,17,1,0,0,0,0,0,0,42,3,29
12,1999,3,4,4,1,2,0,0,8,22,4,3,0,0,0,0,0,0,14,0,9,0,0,0,0,2,0,32,1,1,1,1,1,0,4,68,3,33
12,1999,4,7,6,2,0,0,0,5,15,5,3,0,0,2,0,2,0,22,0,9,0,0,0,1,1,0,22,0,1,0,1,1,0,1,55,4,37
12,1999,5,7,7,2,0,0,0,14,26,15,1,0,0,2,1,2,0,18,0,19,0,0,0,0,3,0,23,1,1,0,0,1,0,0,78,5,54
12,1999,6,5,10,2,1,0,0,20,21,11,3,0,0,1,0,0,0,22,0,15,0,0,0,0,1,0,13,0,1,0,1,0,0,1,61,3,58
12,1999,7,9,4,1,0,0,0,9,30,15,0,0,0,0,0,0,0,28,0,19,0,0,0,1,1,0,20,2,1,0,1,0,0,3,78,3,57
12,1999,8,11,14,2,0,0,0,5,28,6,2,0,0,2,1,2,1,18,0,11,0,0,0,0,5,0,23,0,0,0,0,0,0,1,82,7,39
12,1999,9,7,2,1,0,0,0,3,18,7,0,0,0,0,2,1,0,24,0,13,0,0,0,0,4,0,6,0,1,0,0,0,0,1,40,5,44
12,1999,10,9,4,1,1,0,0,4,20,7,0,0,0,0,2,2,0,19,2,8,0,0,0,0,3,0,23,0,1,1,0,0,0,0,64,4,34
12,1999,11,4,4,2,0,0,0,4,18,6,1,0,0,0,0,3,0,16,1,12,0,0,0,0,4,0,8,1,1,0,0,0,0,0,40,6,36
12,1999,12,8,5,2,0,0,0,5,30,10,1,0,0,4,2,4,0,33,1,18,0,0,1,0,1,0,23,1,6,0,1,1,0,0,76,3,57
12,2000,1,3,7,4,0,0,0,7,26,12,4,2,0,1,0,0,0,17,0,9,0,0,2,0,2,0,27,2,4,2,0,0,0,1,75,6,35
12,2000,2,6,8,0,2,0,0,4,32,12,5,2,0,2,0,2,0,14,0,4,0,0,1,0,3,0,25,1,4,0,0,1,0,0,85,3,25
12,2000,3,15,5,0,0,0,0,6,22,12,0,0,0,4,0,4,0,17,0,11,0,0,2,0,5,0,46,2,5,1,0,1,0,2,100,5,39
12,2000,4,7,14,0,1,0,0,9,28,9,6,0,0,1,0,2,1,16,0,13,0,0,1,1,3,0,51,3,3,2,1,1,1,1,110,4,41
12,2000,5,9,13,3,0,0,0,9,30,4,7,1,1,2,1,1,0,24,0,12,0,0,1,0,1,0,32,0,2,1,0,1,1,0,88,4,46
12,2000,6,7,14,2,0,0,0,7,29,15,0,3,0,2,1,4,0,22,1,14,0,0,0,0,1,0,43,2,0,1,0,1,0,1,108,3,44
12,2000,7,10,14,6,3,0,0,4,26,10,0,0,0,4,2,1,0,31,0,20,0,0,0,2,0,0,27,2,1,0,0,1,0,0,90,8,55
12,2000,8,12,5,0,2,0,0,7,28,9,2,2,0,2,0,3,1,21,0,19,0,0,0,0,3,0,45,4,3,0,0,1,0,0,101,3,50
12,2000,9,10,6,1,0,0,0,7,21,9,9,3,0,0,2,5,0,31,1,9,0,0,0,2,3,0,29,1,3,0,1,1,0,0,75,6,50
12,2000,10,5,5,1,0,0,0,8,23,8,5,4,0,2,0,4,0,14,0,8,0,0,0,0,1,0,26,4,1,0,0,0,0,1,67,2,31
12,2000,11,6,6,1,0,0,0,4,27,13,2,1,1,1,1,2,0,20,0,10,0,0,2,0,2,0,16,2,2,1,0,0,0,1,68,3,36
12,2000,12,8,5,0,0,0,0,13,26,4,5,1,0,1,0,1,0,19,0,19,0,0,0,0,4,0,19,1,2,0,0,1,0,0,62,4,55
12,2001,1,10,6,3,0,0,1,9,17,7,10,2,0,1,3,3,0,21,0,10,0,0,0,0,4,0,26,3,1,0,0,5,0,0,66,7,44
12,2001,2,5,4,3,1,0,0,10,25,8,3,0,0,1,1,5,0,13,0,17,0,0,0,0,0,0,38,0,4,1,0,1,0,1,81,3,40
12,2001,3,8,6,4,0,0,0,18,29,3,8,0,0,4,1,4,0,18,0,27,0,0,0,0,2,2,29,2,2,0,0,1,0,0,75,6,65
12,2001,4,16,14,3,0,0,1,12,38,10,8,2,0,0,1,1,0,23,0,19,0,0,1,0,2,0,47,0,3,0,0,0,0,0,125,5,56
12,2001,5,13,6,3,0,0,1,13,26,8,16,0,0,2,2,2,0,20,0,16,0,0,0,1,2,0,46,1,3,0,0,5,2,0,99,6,51
12,2001,6,12,11,2,0,0,0,5,20,7,2,1,1,1,2,2,0,21,0,13,0,0,0,2,2,0,42,0,2,0,0,1,0,1,92,6,41
12,2001,7,10,13,3,1,0,1,16,38,5,2,0,0,3,2,0,0,25,0,15,0,0,0,0,1,0,45,1,1,0,0,3,0,0,112,4,57
12,2001,8,13,8,3,0,0,0,8,23,5,3,0,0,5,1,1,0,25,0,13,0,0,0,0,3,0,39,0,3,1,0,1,0,0,88,6,49
12,2001,9,15,13,2,2,0,0,8,20,10,3,1,0,1,2,1,0,32,0,9,0,0,0,0,1,0,34,0,5,0,0,1,0,1,94,3,50
12,2001,10,8,8,0,0,0,1,15,36,9,5,0,0,5,1,2,0,28,0,14,0,0,1,0,2,0,32,1,5,0,0,2,0,2,93,2,59
12,2001,11,10,14,0,0,0,0,10,33,5,7,0,0,5,1,1,0,27,0,11,0,0,0,0,2,0,34,1,2,1,0,2,0,0,96,2,50
12,2001,12,4,6,4,0,0,2,8,31,6,9,0,0,4,1,0,0,22,0,13,0,0,0,0,1,0,18,0,3,0,1,2,0,0,65,5,44
13,1990,1,4,0,1,1,0,0,23,11,6,2,0,0,0,0,1,0,11,0,12,0,0,0,0,0,0,14,0,1,1,0,0,0,3,36,1,46
13,1990,2,8,3,2,0,0,0,11,31,3,1,0,2,1,0,1,0,16,0,27,0,0,0,0,3,0,15,1,0,0,0,0,0,0,60,5,57
13,1990,3,7,4,2,4,0,0,6,20,9,0,0,0,0,0,0,0,12,0,16,0,0,1,2,3,0,19,0,1,0,0,0,0,2,63,7,37
13,1990,4,11,1,2,0,0,0,6,12,12,2,1,0,1,0,0,0,13,3,17,0,0,0,1,3,0,19,1,1,0,0,1,0,1,55,6,39
13,1990,5,9,3,2,0,0,0,5,19,8,0,0,0,1,0,0,0,12,2,17,0,0,2,0,3,0,18,0,0,0,0,0,0,0,57,5,37
13,1990,6,6,5,0,0,0,0,8,21,6,0,0,0,0,0,0,0,15,3,9,0,0,3,0,0,0,20,0,1,0,0,0,0,1,58,0,32
13,1990,7,11,4,1,0,0,0,5,13,7,0,0,0,0,0,0,0,8,0,13,0,0,1,0,2,0,10,0,0,0,0,0,0,1,45,3,28
13,1990,8,13,4,2,2,0,0,11,16,7,2,0,0,1,0,0,0,12,0,18,0,0,1,0,4,0,14,0,0,0,0,0,0,0,56,6,45
13,1990,9,11,4,2,2,0,0,21,11,1,0,0,0,2,0,2,0,10,0,20,0,0,0,0,1,0,11,1,0,1,0,0,0,1,40,3,52
13,1990,10,7,8,6,0,0,0,9,12,0,0,0,0,0,0,0,0,11,1,27,0,0,2,0,4,0,14,1,0,1,0,0,0,1,41,10,51
13,1990,11,5,4,2,1,0,0,11,9,5,0,0,0,0,0,0,0,12,1,18,0,0,0,1,2,0,11,0,0,0,0,0,0,2,35,5,43
13,1990,12,7,1,1,1,0,0,10,10,7,3,1,0,1,1,0,0,5,0,14,0,0,2,0,7,0,8,1,0,0,0,1,0,0,34,8,36
13,1991,1,13,1,1,2,0,0,20,11,6,0,0,0,2,0,0,0,12,0,13,0,0,0,0,6,0,16,0,0,0,0,0,0,1,49,7,51
13,1991,2,5,2,0,0,0,0,10,6,4,0,0,0,0,0,1,0,5,1,15,0,0,4,0,3,0,5,0,0,0,0,0,0,0,22,3,33
13,1991,3,11,2,0,0,0,0,13,10,7,0,2,0,4,0,0,0,8,0,14,0,0,3,0,3,0,10,0,0,0,0,0,0,1,40,3,38
13,1991,4,7,4,1,0,0,0,5,14,6,0,0,0,3,1,0,0,11,0,10,0,0,0,1,5,0,24,0,1,0,0,0,0,2,55,7,31
13,1991,5,16,4,6,0,0,0,13,8,4,0,0,0,1,0,0,0,14,0,13,0,0,0,1,4,0,24,0,0,0,0,0,0,0,56,11,44
13,1991,6,20,2,2,1,0,0,17,13,3,0,0,0,1,0,0,0,16,0,25,0,0,0,2,2,0,20,0,1,0,0,0,0,1,59,6,60
13,1991,7,29,7,1,2,0,0,28,13,6,0,0,0,1,1,0,0,18,0,25,0,0,0,1,4,0,29,0,0,0,0,0,0,0,86,6,75
13,1991,8,16,3,0,5,0,0,18,10,3,1,0,0,1,0,2,0,16,0,15,0,0,0,0,4,0,23,0,1,0,0,0,0,1,60,4,53
13,1991,9,16,6,0,2,0,0,25,16,2,0,0,0,0,0,0,0,8,0,10,0,0,0,0,1,0,20,0,2,0,0,0,0,1,62,1,44
13,1991,10,5,3,3,0,0,0,19,15,6,0,0,2,0,0,1,0,8,0,16,0,0,0,0,2,0,20,0,0,0,0,0,0,0,49,5,45
13,1991,11,5,7,0,1,0,0,8,16,2,4,0,0,0,0,0,0,11,0,13,0,0,0,0,9,0,14,1,1,0,0,0,0,2,45,9,41
13,1991,12,17,2,1,4,0,0,15,13,4,0,0,0,0,0,0,0,12,0,16,0,0,0,0,4,0,7,0,0,0,0,0,0,0,47,5,47
13,1992,1,13,4,0,1,0,0,19,8,8,2,0,0,2,1,2,0,14,0,15,0,0,0,1,3,0,19,0,0,0,0,0,0,3,53,4,51
13,1992,2,13,4,2,0,0,0,18,19,12,0,0,0,0,1,1,0,7,0,13,0,0,0,0,1,0,11,0,0,0,0,0,0,0,59,3,39
13,1992,3,20,10,2,1,0,0,10,9,6,2,0,0,1,0,0,0,13,0,20,0,0,0,0,4,0,16,0,1,0,0,0,0,2,62,6,47
13,1992,4,10,7,3,1,0,0,8,11,9,0,0,0,0,0,1,0,11,0,21,0,0,0,0,2,0,25,0,1,0,0,0,0,3,63,5,42
13,1992,5,14,6,1,1,0,0,10,15,7,0,0,0,0,0,0,0,16,0,14,0,0,0,0,2,0,18,0,0,0,0,0,0,1,61,3,42
13,1992,6,18,8,2,0,0,0,10,12,5,0,0,0,0,0,0,0,15,0,9,0,0,0,2,4,0,15,1,0,0,0,0,0,0,58,8,38
13,1992,7,21,10,3,0,0,0,11,19,7,0,0,0,1,0,0,0,13,0,14,0,0,0,1,3,0,33,0,0,0,0,1,0,1,90,7,41
13,1992,8,15,6,3,0,0,1,5,21,1,0,0,0,0,0,1,0,12,0,20,1,0,1,1,2,0,20,0,2,0,0,0,0,0,63,7,39
13,1992,9,21,7,0,0,0,0,11,25,7,0,0,0,0,0,1,0,7,0,17,0,0,0,0,9,0,15,1,2,0,0,0,0,0,75,9,44
13,1992,10,16,19,0,0,0,0,6,23,4,1,1,0,0,1,0,0,16,0,27,0,0,0,0,5,0,13,1,0,0,0,0,0,1,75,5,54
13,1992,11,10,6,1,2,0,0,7,22,2,0,0,0,0,0,0,0,10,0,15,0,0,0,0,5,0,18,0,1,0,0,0,0,0,60,6,37
13,1992,12,17,10,2,1,0,0,18,20,4,0,0,0,1,0,1,0,10,0,13,0,0,0,0,6,0,16,0,1,0,0,0,0,0,68,8,47
13,1993,1,10,19,6,0,0,0,7,22,6,0,0,0,2,1,0,0,12,0,15,0,0,0,1,7,0,25,0,0,0,0,0,0,1,82,14,41
13,1993,2,8,20,4,1,0,0,4,16,6,2,0,0,2,0,0,0,12,0,18,1,0,0,0,8,0,24,1,1,0,0,0,0,0,75,13,42
13,1993,3,4,16,1,0,0,0,4,9,6,0,0,0,1,0,0,0,14,0,11,0,0,0,1,4,0,26,1,0,0,0,1,0,3,61,6,33
13,1993,4,21,19,2,2,0,0,2,19,4,1,0,0,0,0,0,0,9,0,28,0,0,1,0,3,0,16,4,1,0,0,2,0,0,81,5,42
13,1993,5,17,23,0,1,0,0,7,18,5,9,0,0,1,0,0,0,11,0,19,0,0,0,0,2,0,22,1,1,0,1,0,0,0,86,2,39
13,1993,6,20,13,0,0,0,0,5,27,8,0,0,0,3,0,0,0,10,0,8,0,0,0,0,3,0,24,0,2,0,0,1,0,0,92,3,26
13,1993,7,17,24,3,1,0,0,3,20,5,2,0,0,1,0,3,0,27,0,17,1,0,0,0,3,0,24,0,1,0,0,0,0,0,91,7,50
13,1993,8,35,14,2,0,0,0,8,15,6,2,0,1,0,0,2,0,12,0,13,0,0,0,1,4,0,22,1,1,0,0,0,0,1,92,7,37
13,1993,9,23,65,7,3,0,0,9,20,5,2,0,0,0,0,3,1,10,0,17,0,0,0,1,5,0,29,1,3,0,0,0,0,0,145,13,41
13,1993,10,16,41,5,0,0,0,6,24,5,1,0,0,1,0,2,0,12,0,27,1,0,0,0,8,0,28,1,5,0,0,1,0,0,114,14,53
13,1993,11,6,22,3,3,0,0,7,19,3,0,0,0,1,0,3,0,9,0,13,0,0,0,0,5,0,30,2,0,0,0,0,0,1,83,8,34
13,1993,12,8,15,4,0,0,0,7,19,5,4,0,0,2,0,0,0,12,0,9,1,0,0,0,3,0,13,0,2,0,0,0,0,1,60,8,31
