 BEATPLUS,YEAR,MONTH,AGGASS,ARSON,BURGLARY,CMIS,DRUGS,GAMBLING,LARCENY,MENACING,MVTHEFT,MURDER_MANSLAUGHTER,DISCONDUCT,PROSTITUTION,RAPE,ROBBERY,SIMPASS,TRESPASS,WEAPONS,VCI,P1P,P1V
72,1998,1,10,11,22,33,31,0,47,1,25,0,67,0,3,15,19,2,9,170,109,28
72,1998,2,3,5,31,30,33,0,45,0,11,1,38,0,2,8,20,2,11,137,95,14
72,1998,3,5,8,27,42,31,0,32,0,32,1,67,0,1,5,21,3,7,176,96,12
72,1998,4,2,2,39,35,34,0,44,0,27,1,77,0,0,6,29,2,8,185,116,9
72,1998,5,8,6,45,48,34,0,42,1,15,1,74,0,0,5,19,5,6,187,107,14
72,1998,6,10,7,20,34,31,0,31,0,15,0,88,0,4,8,32,2,14,206,74,22
72,1998,7,13,8,25,32,33,0,37,0,26,0,73,0,6,7,29,3,12,187,95,26
72,1998,8,7,3,39,36,61,0,44,0,13,1,72,0,1,12,18,1,10,200,108,21
72,1998,9,13,5,34,40,58,0,40,1,31,0,56,1,2,7,23,4,9,191,112,22
72,1998,10,11,7,25,30,39,0,48,0,28,2,56,2,0,16,22,5,14,168,117,29
72,1998,11,5,7,23,41,20,0,46,0,17,1,40,0,2,9,22,3,7,137,95,17
72,1998,12,8,4,24,28,24,0,36,0,12,0,51,2,1,6,20,5,5,132,78,15
72,1999,1,1,2,25,21,26,0,20,0,24,1,49,0,1,8,6,2,9,113,77,11
72,1999,2,5,1,28,26,23,0,35,0,20,0,44,0,0,7,16,2,4,114,90,12
72,1999,3,8,5,24,19,29,1,27,0,15,0,38,0,2,4,17,4,2,110,70,14
72,1999,4,3,6,19,33,56,0,33,0,14,0,56,1,2,5,26,3,6,183,71,10
72,1999,5,8,12,22,36,51,0,31,2,30,0,59,0,0,2,24,4,6,188,85,10
72,1999,6,7,7,32,66,51,0,29,2,17,0,60,0,1,5,19,5,8,211,83,13
72,1999,7,10,4,28,41,53,0,37,0,19,1,61,0,0,7,20,0,12,191,91,18
72,1999,8,9,8,31,31,41,0,43,0,16,0,73,1,2,4,14,3,9,176,94,15
72,1999,9,5,3,24,32,31,0,51,0,17,0,46,0,0,8,19,5,11,142,100,13
72,1999,10,6,4,31,33,28,0,45,0,17,0,41,0,1,9,23,2,10,139,102,16
72,1999,11,4,3,36,48,18,0,51,0,38,0,49,0,2,12,16,3,8,142,137,18
72,1999,12,4,7,34,39,20,0,52,1,14,0,53,0,2,8,17,4,1,137,108,14
72,2000,1,7,5,17,31,35,0,49,1,30,1,55,1,2,9,20,1,11,157,105,19
72,2000,2,6,8,18,33,26,0,36,0,29,1,53,0,0,5,12,6,6,138,88,12
72,2000,3,6,0,19,38,29,0,47,0,21,1,47,3,2,11,23,4,4,141,98,20
72,2000,4,7,3,17,42,53,0,43,0,12,0,62,1,1,8,21,0,5,186,80,16
72,2000,5,6,3,20,41,46,0,56,0,12,0,58,0,0,6,24,1,8,180,94,12
72,2000,6,9,8,28,40,40,0,36,0,15,2,62,0,2,5,26,2,9,185,84,18
72,2000,7,9,5,24,45,43,0,40,0,12,0,72,0,0,6,19,0,8,192,82,15
72,2000,8,7,3,29,50,49,0,48,0,19,2,61,6,2,8,25,2,13,201,104,19
72,2000,9,6,7,26,41,27,0,34,0,20,0,63,0,3,16,21,2,8,167,96,25
72,2000,10,9,0,21,38,39,0,46,0,34,1,57,0,0,17,15,2,13,162,118,27
72,2000,11,4,1,39,44,38,0,83,0,30,0,52,4,0,15,19,3,13,167,167,19
72,2000,12,4,2,24,31,21,0,60,0,16,1,47,0,4,11,19,5,5,125,111,20
72,2001,1,4,4,23,28,35,0,50,0,5,0,52,1,1,13,19,2,10,148,91,18
72,2001,2,4,2,16,42,20,0,33,0,6,0,39,0,2,6,14,3,4,121,61,12
72,2001,3,9,1,11,47,34,0,39,0,9,0,44,3,0,4,23,3,9,158,63,13
72,2001,4,6,7,27,50,52,0,45,0,5,2,64,0,3,3,15,0,8,196,80,14
72,2001,5,6,7,13,47,58,0,42,0,5,1,85,3,1,4,21,2,13,231,64,12
72,2001,6,12,2,21,51,41,0,62,0,8,2,73,0,3,4,31,4,8,206,95,21
72,2001,7,7,1,21,38,43,0,38,0,14,1,85,1,0,14,15,2,8,190,87,22
72,2001,8,7,2,20,44,46,0,51,0,4,1,70,0,0,5,24,6,8,194,80,13
72,2001,9,6,3,31,33,38,0,39,0,6,1,73,0,0,9,24,5,4,175,85,16
72,2001,10,7,4,24,52,16,0,44,0,4,0,59,0,1,17,21,4,13,165,89,25
72,2001,11,8,1,24,34,25,0,56,0,3,0,51,0,0,9,18,3,9,138,92,17
72,2001,12,6,2,24,46,23,0,47,0,6,0,47,0,1,10,23,1,5,146,87,17
73,1991,1,3,0,16,30,2,0,43,2,9,0,15,0,0,0,6,0,0,53,68,3
73,1991,2,0,0,10,31,1,0,34,1,5,0,18,0,0,0,5,0,2,57,49,0
73,1991,3,0,0,13,18,1,0,44,1,18,0,17,1,2,3,11,1,2,49,78,5
73,1991,4,1,0,13,20,1,0,33,0,5,0,23,0,0,2,9,2,0,53,53,3
73,1991,5,2,0,16,32,1,0,43,0,10,0,21,0,0,4,11,2,0,65,73,6
73,1991,6,0,0,28,28,0,0,49,2,12,0,20,0,1,1,13,1,0,61,90,2
73,1991,7,0,0,14,41,0,0,65,1,9,0,15,0,0,3,15,1,0,71,91,3
73,1991,8,2,1,25,28,0,0,59,1,7,0,24,0,1,2,13,2,0,66,93,5
73,1991,9,0,1,12,21,0,0,49,3,5,0,29,0,0,5,9,1,0,60,71,5
73,1991,10,1,8,21,34,0,0,38,0,15,0,19,0,0,4,3,2,0,64,78,5
73,1991,11,0,0,19,26,0,0,46,2,11,0,12,0,0,5,6,2,0,44,81,5
73,1991,12,1,0,11,20,1,0,34,2,8,0,14,0,0,1,2,1,0,37,54,2
73,1992,1,1,0,21,23,0,0,45,1,8,0,11,0,0,1,9,0,1,44,75,2
73,1992,2,0,1,11,19,0,0,34,0,13,0,15,0,0,3,10,1,0,45,61,3
73,1992,3,0,0,14,17,1,0,21,0,15,0,9,0,0,2,6,1,0,33,52,2
73,1992,4,1,1,18,30,0,0,34,1,7,2,16,0,0,4,1,0,1,49,63,7
73,1992,5,0,0,23,23,0,0,35,4,14,0,13,2,1,2,14,2,1,51,74,3
73,1992,6,1,2,26,26,2,0,41,0,12,1,15,1,0,3,6,3,0,51,82,5
73,1992,7,2,10,27,28,0,0,41,0,4,1,17,1,0,5,12,3,0,67,77,8
73,1992,8,0,0,13,28,0,0,51,1,10,0,9,0,0,5,8,3,0,45,79,5
73,1992,9,1,0,21,21,0,0,40,1,8,0,18,0,0,0,7,2,0,46,69,1
73,1992,10,1,0,23,21,3,0,43,1,11,0,10,0,0,4,11,1,0,45,81,5
73,1992,11,0,0,18,18,0,0,27,1,16,0,17,0,0,7,11,1,1,47,68,7
73,1992,12,1,0,11,15,0,0,47,0,12,0,10,0,1,0,7,0,0,32,70,2
73,1993,1,1,1,6,13,2,0,38,0,10,0,6,0,0,1,5,0,1,28,55,2
73,1993,2,0,0,8,25,0,0,26,0,11,0,10,0,0,5,7,0,0,42,50,5
73,1993,3,2,2,14,16,1,0,34,1,5,0,23,0,0,5,11,0,0,53,58,7
73,1993,4,1,0,7,22,2,0,37,0,20,0,12,1,0,7,6,1,0,42,71,8
73,1993,5,0,1,31,20,0,0,34,0,14,0,20,0,0,3,11,2,1,53,82,3
73,1993,6,1,1,35,20,0,0,31,0,12,0,11,0,0,3,12,1,2,46,81,4
73,1993,7,2,3,34,28,0,0,21,0,19,0,14,0,0,4,11,3,2,58,78,6
73,1993,8,1,1,13,24,3,0,37,0,22,0,25,0,0,6,9,3,5,67,78,7
73,1993,9,2,0,24,26,1,0,36,0,19,0,17,0,0,5,8,0,0,52,84,7
73,1993,10,1,0,16,23,4,0,34,0,21,0,14,0,0,2,7,2,0,48,73,3
73,1993,11,1,2,22,35,1,0,39,0,13,0,18,0,0,6,6,2,1,63,80,7
73,1993,12,2,4,16,18,2,0,26,0,10,0,10,1,0,4,2,1,0,36,56,6
73,1994,1,1,0,12,11,2,0,19,1,7,0,19,0,1,2,7,0,3,42,40,4
73,1994,2,2,0,3,10,1,0,21,0,10,0,7,0,0,0,3,2,1,22,34,2
73,1994,3,1,1,9,14,4,0,19,0,7,0,7,0,0,2,7,1,2,35,37,3
73,1994,4,1,1,7,15,3,0,18,0,7,0,18,0,2,5,8,1,1,46,37,8
73,1994,5,1,0,11,21,1,0,20,0,11,0,12,0,0,4,6,0,1,41,46,5
73,1994,6,0,2,26,14,1,0,31,0,12,0,16,0,0,4,9,1,2,44,73,4
73,1994,7,1,1,16,26,3,0,34,0,10,0,23,0,0,3,5,1,1,59,63,4
73,1994,8,2,0,23,34,2,0,45,0,5,0,21,1,0,2,8,3,1,66,75,4
73,1994,9,0,1,7,15,0,0,26,0,6,0,16,1,0,1,1,0,3,36,40,1
73,1994,10,0,1,12,17,6,0,31,0,7,0,13,2,0,1,7,2,1,45,51,1
73,1994,11,2,0,12,16,8,0,28,0,8,0,12,0,0,2,9,1,0,45,50,4
73,1994,12,0,1,9,15,5,0,29,0,8,0,10,0,0,3,8,2,4,43,49,3
73,1995,1,0,0,5,20,3,0,36,0,7,0,18,0,0,4,6,1,2,49,52,4
73,1995,2,1,0,12,12,4,0,14,1,8,0,18,0,0,3,3,1,1,38,37,4
73,1995,3,2,0,16,17,4,0,17,0,7,0,17,1,0,2,4,0,5,47,42,4
73,1995,4,2,0,11,24,5,0,29,0,5,0,11,1,0,6,4,2,2,46,51,8
73,1995,5,0,0,16,41,2,0,32,0,4,0,16,0,0,2,6,1,1,66,54,2
73,1995,6,0,0,13,29,4,0,31,1,7,0,22,0,0,1,6,0,0,61,52,1
73,1995,7,1,0,20,14,1,0,41,0,12,0,19,0,2,5,8,3,2,44,78,8
73,1995,8,3,0,20,27,3,0,43,0,8,0,21,2,0,4,7,1,3,61,75,7
73,1995,9,0,0,22,10,3,0,28,0,10,0,23,0,0,2,9,1,2,47,62,2
73,1995,10,3,0,18,23,1,0,35,0,8,0,17,0,0,4,8,0,0,49,65,7
73,1995,11,2,0,12,16,0,0,27,0,18,0,18,0,0,0,7,2,2,43,57,2
73,1995,12,2,0,11,14,3,0,34,0,14,0,18,0,1,2,8,2,1,44,61,5
73,1996,1,2,1,7,16,0,0,15,0,13,0,19,0,0,3,6,0,1,43,38,5
73,1996,2,0,1,9,9,0,0,18,0,6,0,18,0,0,2,3,1,0,31,35,2
73,1996,3,0,0,2,14,2,0,21,0,5,0,13,0,1,0,14,0,1,44,28,1
73,1996,4,1,1,7,6,1,0,14,0,17,0,16,0,2,7,1,0,0,25,45,10
73,1996,5,0,2,4,21,3,0,23,0,8,1,17,0,0,2,9,0,2,54,37,3
73,1996,6,2,0,10,12,2,0,32,0,6,0,22,0,1,5,12,2,5,53,53,8
73,1996,7,1,0,15,18,1,0,36,0,8,0,24,0,0,5,16,2,2,61,64,6
73,1996,8,1,0,9,28,0,0,25,1,8,0,24,0,0,3,9,2,1,62,45,4
73,1996,9,0,0,7,19,0,0,19,0,12,0,17,2,0,3,4,2,1,41,41,3
73,1996,10,0,0,15,17,1,0,25,0,6,0,19,0,0,1,8,3,0,45,47,1
73,1996,11,2,1,8,18,1,0,19,0,6,0,13,1,1,1,3,0,0,36,34,4
73,1996,12,1,0,11,17,2,0,21,0,9,0,10,0,0,3,7,0,1,37,44,4
73,1997,1,0,1,4,16,7,0,19,0,10,0,21,3,0,4,3,2,2,50,37,4
73,1997,2,0,0,5,15,2,0,15,0,7,0,16,0,0,2,4,2,1,38,29,2
73,1997,3,1,2,8,13,3,0,17,1,6,0,13,0,0,5,4,0,2,37,36,6
73,1997,4,2,2,8,17,0,0,19,0,8,0,22,0,0,4,7,1,0,48,39,6
73,1997,5,0,2,13,14,3,0,31,0,3,0,18,0,2,1,12,0,1,50,48,3
73,1997,6,2,1,12,7,0,0,21,1,6,0,16,0,3,5,3,2,0,27,44,10
73,1997,7,1,1,16,28,0,0,23,1,7,0,19,0,1,1,8,0,2,58,47,3
73,1997,8,0,0,18,18,0,0,23,0,11,0,17,0,0,4,5,1,0,40,56,4
73,1997,9,0,4,7,14,0,0,20,0,6,0,16,1,0,2,4,0,3,41,35,2
73,1997,10,1,1,8,16,4,0,20,0,19,0,19,0,0,4,4,3,3,47,51,5
73,1997,11,2,0,9,11,0,0,29,0,10,0,18,0,0,4,2,0,1,32,52,6
73,1997,12,0,0,13,13,3,0,18,0,15,0,6,0,1,7,3,3,1,26,53,8
73,1998,1,2,3,4,15,2,0,24,0,8,1,22,0,0,5,7,1,1,50,41,8
73,1998,2,0,1,1,18,2,0,16,0,5,0,8,0,1,2,4,0,1,34,24,3
73,1998,3,0,0,7,13,0,0,16,0,13,0,15,0,0,0,3,1,1,32,36,0
73,1998,4,0,0,13,14,2,0,20,0,6,0,9,0,0,1,5,3,1,31,40,1
73,1998,5,0,0,16,24,2,0,21,0,7,0,18,0,0,2,1,0,3,48,46,2
73,1998,6,2,0,10,18,1,0,27,0,6,0,19,0,0,1,8,2,2,48,44,3
73,1998,7,3,0,19,20,1,0,22,0,10,0,12,0,0,4,11,1,3,47,55,7
73,1998,8,0,1,22,35,1,0,24,1,11,0,20,0,1,3,4,3,0,61,60,4
73,1998,9,0,0,11,22,2,0,9,0,6,0,16,0,0,1,3,3,2,45,27,1
73,1998,10,1,1,14,20,0,0,27,0,19,0,13,0,0,0,5,4,0,39,60,1
73,1998,11,0,1,13,6,1,0,19,0,10,0,18,0,0,1,4,2,1,31,43,1
73,1998,12,0,0,14,17,1,0,19,0,6,0,10,0,1,1,5,0,0,33,40,2
73,1999,1,0,0,5,7,0,0,14,0,10,0,13,0,0,1,3,1,0,23,30,1
73,1999,2,1,1,6,18,3,0,15,0,3,0,13,0,0,3,2,2,0,37,27,4
73,1999,3,2,0,6,11,2,0,18,0,2,0,18,0,0,2,4,1,1,36,28,4
73,1999,4,1,1,8,14,2,0,26,0,7,0,18,0,0,0,4,0,4,43,41,1
73,1999,5,1,0,9,16,4,0,23,0,12,0,12,0,0,1,3,0,3,38,45,2
73,1999,6,2,0,19,17,2,0,26,0,5,0,15,0,0,1,4,2,0,38,51,3
73,1999,7,6,0,7,19,2,0,19,0,9,0,20,0,0,3,7,3,0,48,38,9
73,1999,8,1,1,14,14,0,0,15,0,6,0,24,0,0,1,4,0,1,44,36,2
73,1999,9,0,0,10,19,0,0,14,0,5,0,12,0,0,2,8,2,1,40,31,2
73,1999,10,1,0,11,19,2,0,16,0,9,0,9,0,0,2,3,1,3,36,38,3
73,1999,11,0,0,15,24,1,0,22,0,12,0,22,0,0,1,1,0,2,50,50,1
73,1999,12,1,0,11,11,0,0,21,0,6,0,18,0,0,0,1,1,1,31,38,1
73,2000,1,0,0,12,7,1,0,19,0,7,0,10,0,0,2,5,0,1,24,40,2
73,2000,2,4,1,3,14,3,0,24,0,11,1,11,0,0,0,1,1,0,30,38,5
73,2000,3,1,0,6,13,2,0,12,0,8,0,19,0,1,3,6,2,1,41,29,5
73,2000,4,2,1,7,17,1,0,20,0,7,0,24,0,0,1,10,2,2,55,35,3
73,2000,5,3,0,7,11,0,0,35,0,12,0,28,0,1,2,2,0,0,41,56,6
73,2000,6,1,0,11,40,2,0,43,0,17,0,19,0,0,1,9,2,2,72,72,2
73,2000,7,0,0,10,29,0,0,21,0,10,0,35,1,0,3,5,2,3,72,44,3
73,2000,8,0,0,6,31,2,0,37,0,5,0,16,0,1,3,3,0,1,53,51,4
73,2000,9,3,2,17,15,2,0,24,0,8,0,21,0,2,2,7,1,2,49,51,7
73,2000,10,1,0,13,12,2,0,43,0,15,0,22,0,0,2,6,0,2,44,73,3
73,2000,11,2,1,21,22,1,0,26,0,11,0,12,0,0,1,4,3,1,41,59,3
73,2000,12,2,0,10,14,1,0,23,0,9,1,11,0,1,4,2,2,1,29,46,8
73,2001,1,0,0,15,16,1,0,21,0,4,0,16,0,1,4,4,1,2,39,44,5
73,2001,2,0,0,5,11,1,0,19,0,3,0,19,0,0,3,5,1,0,36,30,3
73,2001,3,0,0,7,10,0,0,27,0,2,0,8,0,1,1,3,0,0,21,37,2
73,2001,4,2,1,6,19,1,0,27,0,0,0,12,0,0,1,5,1,4,42,34,3
73,2001,5,1,0,11,12,4,0,32,0,4,0,21,0,0,1,4,1,3,44,48,2
73,2001,6,0,0,10,19,4,0,41,0,1,0,16,1,0,0,3,2,1,43,52,0
73,2001,7,3,3,12,18,1,0,49,0,3,0,23,0,0,2,4,1,1,50,66,5
73,2001,8,1,1,7,18,3,0,35,0,4,0,23,0,1,3,3,2,5,53,49,5
73,2001,9,0,0,16,15,1,0,24,0,3,0,19,0,0,1,4,2,3,42,44,1
73,2001,10,2,0,16,19,3,0,49,0,3,0,18,0,0,1,2,2,1,43,69,3
73,2001,11,0,0,9,19,1,0,36,1,5,0,17,0,1,4,6,1,0,43,54,5
73,2001,12,0,0,7,16,0,0,28,0,3,0,17,0,0,2,6,0,4,43,40,2
91,1991,1,1,0,16,23,3,0,106,0,4,0,34,1,0,5,16,13,0,76,131,6
91,1991,2,0,0,12,22,1,0,114,1,9,0,45,4,2,7,11,4,0,79,142,9
91,1991,3,1,1,6,25,0,0,110,2,8,0,33,0,0,4,13,4,2,74,128,5
91,1991,4,0,1,8,31,0,0,118,3,6,0,25,5,0,5,9,5,0,66,137,5
91,1991,5,2,0,14,39,1,0,102,3,5,0,37,0,0,7,14,3,3,94,128,9
91,1991,6,0,0,8,31,0,0,128,0,8,0,41,0,0,5,14,11,2,88,149,5
91,1991,7,3,0,16,30,0,0,129,3,5,0,34,0,1,11,12,6,0,76,161,15
91,1991,8,3,0,31,33,1,0,131,3,7,0,39,2,1,9,18,13,0,91,178,13
91,1991,9,0,0,16,27,1,0,118,3,4,0,39,0,1,6,13,6,0,80,144,7
91,1991,10,1,0,16,42,2,0,131,1,4,0,46,0,1,9,14,10,2,106,160,11
91,1991,11,3,0,13,31,1,0,133,2,11,0,27,0,1,7,14,9,1,74,164,11
91,1991,12,2,0,20,31,1,0,143,1,7,0,31,0,1,6,13,4,0,76,176,9
91,1992,1,0,0,21,37,0,0,181,2,9,0,31,0,0,8,7,7,1,76,219,8
91,1992,2,2,0,19,40,1,0,119,3,13,0,47,1,2,7,15,9,3,106,158,11
91,1992,3,1,0,17,35,2,0,92,3,9,0,36,0,0,4,11,10,4,88,122,5
91,1992,4,1,0,13,37,3,0,129,3,4,1,51,0,1,9,10,12,0,101,155,12
91,1992,5,4,0,14,19,2,0,112,2,9,0,45,0,0,11,17,6,3,86,146,15
91,1992,6,2,2,30,32,0,0,125,2,9,0,37,0,5,6,16,8,0,87,170,13
91,1992,7,1,0,20,50,3,0,128,2,7,0,34,4,1,10,18,3,2,107,165,12
91,1992,8,2,0,17,29,2,0,143,3,6,0,37,1,1,8,10,2,0,78,174,11
91,1992,9,3,1,20,32,3,0,134,3,6,0,36,0,0,12,7,6,1,80,172,15
91,1992,10,1,0,11,23,2,0,106,0,7,0,45,2,0,4,23,13,1,94,128,5
91,1992,11,3,0,9,24,0,0,112,2,11,0,37,1,0,10,12,14,3,76,142,13
91,1992,12,2,0,8,16,3,0,127,0,18,0,29,0,2,5,20,10,0,68,158,9
91,1993,1,0,0,22,19,0,0,120,1,9,0,38,0,1,7,16,13,6,79,158,8
91,1993,2,0,0,13,22,0,0,94,2,13,0,22,0,0,5,16,5,1,61,125,5
91,1993,3,1,1,14,21,1,0,119,1,7,0,40,0,1,4,12,6,6,81,144,6
91,1993,4,0,0,16,29,0,0,96,0,2,0,38,0,0,9,14,7,4,85,123,9
91,1993,5,3,0,23,24,3,0,135,0,7,0,34,1,0,2,8,4,2,71,167,5
91,1993,6,3,0,27,18,1,0,110,0,6,0,23,2,0,6,14,12,3,59,149,9
91,1993,7,1,0,15,24,3,0,97,1,12,1,45,0,0,7,13,5,4,89,131,9
91,1993,8,2,0,17,16,2,0,113,1,7,0,38,0,1,10,12,9,1,69,147,13
91,1993,9,1,0,17,22,1,0,107,0,13,0,37,1,0,8,9,8,5,74,145,9
91,1993,10,0,0,15,33,2,0,124,0,9,0,41,1,2,5,16,12,3,95,153,7
91,1993,11,4,1,10,21,0,0,99,1,5,0,23,0,0,11,19,11,5,69,125,15
91,1993,12,2,0,14,22,2,0,117,1,10,0,26,1,1,7,10,13,1,61,148,10
91,1994,1,0,0,8,17,3,0,76,0,5,0,21,0,0,1,15,12,2,58,90,1
91,1994,2,2,0,8,18,1,0,56,1,2,0,24,0,1,8,13,3,1,57,74,11
91,1994,3,0,0,19,22,3,0,120,0,6,0,41,0,1,5,21,11,10,97,150,6
91,1994,4,1,0,5,25,1,0,94,0,9,1,24,2,0,8,9,8,5,64,116,10
91,1994,5,0,1,7,18,0,0,105,0,8,0,20,0,0,5,17,3,2,58,125,5
91,1994,6,1,2,15,21,3,0,130,1,13,0,19,0,1,1,16,6,2,63,159,3
91,1994,7,1,2,19,32,0,0,139,0,5,0,27,1,0,13,8,9,2,71,176,14
91,1994,8,2,0,27,32,0,0,128,0,6,0,32,1,1,11,13,12,1,78,172,14
91,1994,9,1,1,17,25,0,0,94,0,7,0,32,2,0,3,8,9,1,67,121,4
91,1994,10,0,1,19,32,3,0,75,1,8,0,27,2,2,6,3,8,1,67,108,8
91,1994,11,2,1,8,14,4,0,107,1,6,0,30,0,2,7,8,11,5,62,128,11
91,1994,12,1,0,22,16,4,0,96,1,5,0,29,0,4,8,11,7,4,64,131,13
91,1995,1,1,3,10,24,0,0,117,0,5,0,28,0,0,9,16,3,0,71,141,10
91,1995,2,3,0,7,15,1,0,110,0,7,0,32,1,1,8,7,9,0,55,132,12
91,1995,3,0,0,6,18,1,0,118,0,11,0,31,0,0,9,8,8,1,59,144,9
91,1995,4,0,1,5,14,2,0,100,0,4,0,36,1,1,4,7,8,2,62,113,5
91,1995,5,1,0,10,34,0,0,115,0,8,0,22,3,0,5,20,9,3,79,138,6
91,1995,6,2,0,6,22,3,0,96,0,8,0,43,0,0,8,14,5,2,84,118,10
91,1995,7,2,0,14,20,3,0,91,2,7,0,32,4,0,6,12,9,0,67,118,8
91,1995,8,3,2,20,21,2,0,133,2,9,0,39,6,0,13,13,15,3,80,175,16
91,1995,9,1,1,19,21,3,0,92,1,15,0,32,2,0,10,19,3,3,79,136,11
91,1995,10,0,1,28,28,1,0,96,0,11,0,34,0,1,6,9,5,2,75,141,7
91,1995,11,3,0,17,21,1,0,130,0,5,0,34,1,1,15,9,6,2,67,167,19
91,1995,12,2,0,12,14,1,0,78,1,5,0,34,0,0,8,11,8,3,63,103,10
91,1996,1,0,2,16,14,3,0,97,0,11,0,34,0,0,8,8,12,2,63,132,8
91,1996,2,0,0,9,13,1,0,75,1,6,0,23,3,1,7,10,7,2,49,97,8
91,1996,3,0,0,6,24,1,0,73,1,6,0,41,1,0,3,10,11,2,78,88,3
91,1996,4,1,0,10,10,3,0,77,0,11,0,36,1,0,8,14,2,2,65,106,9
91,1996,5,2,1,5,27,0,0,113,0,7,0,28,1,0,5,10,8,2,68,130,7
91,1996,6,0,0,9,17,4,0,96,0,6,0,35,2,1,5,5,6,4,65,116,6
91,1996,7,4,1,9,16,2,0,123,0,8,0,37,1,2,7,10,9,3,69,147,13
91,1996,8,1,1,10,19,7,0,137,0,5,0,40,0,0,4,9,5,2,78,156,5
91,1996,9,4,0,20,36,6,0,99,0,5,0,33,4,1,10,13,12,4,92,134,15
91,1996,10,1,2,17,37,9,0,114,0,6,0,40,2,0,9,8,7,2,98,146,10
91,1996,11,1,2,7,8,4,0,67,0,11,0,26,3,0,6,10,5,5,55,91,7
91,1996,12,1,1,13,17,5,0,83,0,4,0,40,2,0,8,5,10,7,75,108,9
91,1997,1,4,0,5,28,2,0,93,0,11,0,32,5,0,6,9,6,1,72,115,10
91,1997,2,0,0,6,17,5,0,72,1,6,0,26,4,0,2,7,7,2,57,86,2
91,1997,3,1,0,7,19,1,0,94,0,7,0,42,3,0,6,8,4,1,71,114,7
91,1997,4,0,1,13,24,3,0,75,0,6,0,31,2,0,3,3,4,2,64,97,3
91,1997,5,2,0,14,18,3,1,101,0,6,0,23,1,0,5,1,3,0,45,126,7
91,1997,6,0,0,7,14,3,0,98,1,3,0,29,1,0,7,4,8,1,51,115,7
91,1997,7,0,0,15,19,2,0,115,0,4,0,23,0,1,6,4,8,3,51,140,7
91,1997,8,1,0,9,23,0,0,91,0,3,0,20,0,1,7,6,7,1,50,110,9
91,1997,9,1,0,12,20,11,0,120,0,10,0,23,2,0,12,4,4,1,59,154,13
91,1997,10,1,0,8,21,0,0,90,0,5,0,36,3,0,7,6,1,4,67,110,8
91,1997,11,1,0,13,44,2,0,92,0,2,0,23,0,0,4,9,2,2,80,111,5
91,1997,12,1,0,16,27,1,0,100,0,8,0,28,0,1,6,8,3,0,64,130,8
91,1998,1,0,0,15,20,2,0,78,0,8,0,31,0,0,6,4,12,0,57,107,6
91,1998,2,0,0,10,21,2,0,57,0,6,1,34,0,0,6,4,4,2,63,79,7
91,1998,3,0,1,9,14,3,0,71,1,9,0,26,0,0,9,6,2,1,51,98,9
91,1998,4,3,1,3,18,1,0,68,1,7,0,16,1,6,6,10,2,3,49,84,15
91,1998,5,1,0,8,30,4,0,100,1,8,0,31,3,1,6,6,6,4,75,122,8
91,1998,6,1,0,11,22,2,0,68,0,7,1,25,0,0,3,8,6,8,65,89,5
91,1998,7,0,0,8,18,2,0,103,0,10,0,29,1,0,6,11,2,0,60,127,6
91,1998,8,1,1,10,18,4,0,81,0,5,0,28,0,1,5,6,6,2,59,101,7
91,1998,9,0,1,14,25,1,0,105,0,6,0,31,1,1,4,8,5,1,67,129,5
91,1998,10,0,0,10,50,1,0,114,0,5,0,33,3,0,5,6,2,0,90,134,5
91,1998,11,2,0,12,15,2,0,90,0,5,0,27,0,2,6,5,3,3,52,113,10
91,1998,12,3,0,5,21,4,0,86,0,6,1,23,1,1,3,13,2,7,68,100,8
91,1999,1,2,0,11,19,2,0,69,0,5,0,23,0,1,2,10,4,0,54,87,5
91,1999,2,2,0,3,15,2,0,49,0,10,0,25,0,0,4,4,3,3,49,66,6
91,1999,3,1,0,5,25,5,0,67,0,5,0,25,1,0,6,8,2,1,64,83,7
91,1999,4,1,0,5,18,8,0,73,1,6,0,37,1,0,1,4,6,0,67,85,2
91,1999,5,1,1,2,37,3,0,95,0,7,0,25,0,1,3,12,2,2,80,107,5
91,1999,6,0,0,10,20,3,0,82,0,8,0,24,0,0,5,12,1,5,64,105,5
91,1999,7,1,0,15,23,10,0,67,0,6,0,36,0,0,3,7,1,1,77,91,4
91,1999,8,3,0,7,12,7,1,61,1,15,0,34,0,0,5,6,1,2,61,88,8
91,1999,9,0,0,9,16,7,0,54,0,10,0,36,0,4,6,5,4,1,65,79,10
91,1999,10,3,1,8,23,6,0,81,0,6,0,26,0,0,5,8,3,1,65,100,8
91,1999,11,0,1,12,19,3,0,68,0,10,0,26,1,0,2,9,3,0,58,92,2
91,1999,12,0,0,6,24,1,0,77,1,4,0,14,1,0,4,4,2,1,44,91,4
91,2000,1,4,1,9,20,1,0,65,0,3,0,28,1,0,3,6,4,1,57,80,7
91,2000,2,1,0,10,17,0,0,57,0,2,0,25,0,0,8,8,4,0,50,77,9
91,2000,3,1,1,5,23,2,0,70,0,6,0,30,0,0,1,11,10,5,72,82,2
91,2000,4,2,0,8,17,1,0,56,0,4,0,37,0,0,3,7,5,1,63,71,5
91,2000,5,1,0,5,20,1,0,95,0,1,0,36,0,0,3,10,6,2,69,104,4
91,2000,6,2,0,12,24,3,0,84,1,11,0,26,0,1,3,6,2,1,60,110,6
