BEAT,YEAR,MONTH,AGGASS,ARSON,BURGLARY,CMIS,DRUGS,GAMBLING,LARCENY,MVTHEFT,MURDMANS,DISCONDUCT,PROST,RAPE,ROBBERY,SIMPASS,TRESPASS,WEAPONS,VCI,P1V,P1P
232,1993,12,2,0,19,9,4,0,71,6,0,20,1,1,7,8,25,4,45,10,103
232,1994,1,3,0,6,8,11,0,56,3,0,25,2,1,6,10,11,5,59,10,71
232,1994,2,1,0,12,15,3,0,64,6,0,16,0,0,6,12,15,3,49,7,88
232,1994,3,1,1,21,16,13,0,52,0,0,30,4,0,7,9,21,5,74,8,80
232,1994,4,0,4,22,19,9,0,42,5,0,19,1,1,6,12,16,7,70,7,75
232,1994,5,1,2,16,17,5,0,62,3,0,14,4,0,9,6,22,0,44,10,90
232,1994,6,4,1,19,27,2,0,61,4,0,22,3,0,4,13,10,3,68,8,88
232,1994,7,5,2,13,24,7,0,75,10,0,28,3,0,11,22,15,6,89,16,109
232,1994,8,7,2,16,22,6,0,53,3,0,29,3,1,8,9,8,8,76,16,80
232,1994,9,4,0,19,9,12,0,39,10,0,30,9,1,4,9,10,6,66,9,72
232,1994,10,3,2,18,25,11,0,66,7,1,16,3,2,6,12,5,2,68,12,97
232,1994,11,3,2,19,18,4,0,49,9,2,21,4,0,8,13,9,5,63,13,85
232,1994,12,3,2,14,18,3,0,66,8,1,9,0,0,7,4,15,2,38,11,95
232,1995,1,2,0,16,17,4,0,61,4,0,19,3,0,2,9,10,4,53,4,83
232,1995,2,3,2,12,22,5,0,41,4,0,18,6,0,4,11,13,5,63,7,61
232,1995,3,3,0,7,25,6,0,62,6,0,21,6,0,9,12,14,3,67,12,84
232,1995,4,0,4,6,10,4,0,48,7,0,22,1,0,5,11,15,1,52,5,66
232,1995,5,1,0,9,13,5,0,38,4,0,20,5,0,5,6,13,4,48,6,56
232,1995,6,0,4,8,17,5,0,52,8,0,22,0,0,11,13,7,4,65,11,79
232,1995,7,3,2,19,22,4,0,47,5,0,34,2,0,5,13,10,0,75,8,76
232,1995,8,0,0,11,37,8,0,67,6,0,24,4,0,9,13,8,3,85,9,93
232,1995,9,1,2,18,25,11,0,62,9,0,21,3,0,3,15,6,6,80,4,92
232,1995,10,1,4,11,8,7,0,41,6,1,29,4,0,6,10,10,4,62,8,64
232,1995,11,3,0,16,22,8,0,56,9,1,28,3,0,7,14,9,3,75,11,88
232,1995,12,2,0,14,32,9,0,68,8,0,27,5,0,9,7,16,3,78,11,99
232,1996,1,0,1,18,20,10,0,65,10,0,26,3,0,6,9,25,6,72,6,99
232,1996,2,2,0,18,14,8,0,32,6,0,21,7,1,1,8,16,5,56,4,57
232,1996,3,1,5,11,13,12,0,39,4,1,20,2,1,6,15,12,3,68,9,60
232,1996,4,3,0,17,7,9,0,50,9,0,23,3,1,3,7,10,3,49,7,79
232,1996,5,0,0,7,17,4,0,39,6,0,24,2,0,5,11,7,1,57,5,57
232,1996,6,2,2,19,14,14,0,57,2,0,16,2,1,8,13,10,1,60,11,86
232,1996,7,1,2,15,17,4,0,54,7,1,30,2,1,3,14,16,3,70,6,79
232,1996,8,1,3,15,16,4,0,65,6,0,14,7,1,5,11,9,2,50,7,91
232,1996,9,2,0,12,8,4,0,48,7,0,17,3,0,7,22,14,2,53,9,74
232,1996,10,4,2,11,11,10,0,50,9,0,24,6,0,4,12,8,6,65,8,74
232,1996,11,1,1,10,11,7,0,53,2,0,10,5,1,5,11,14,6,46,7,70
232,1996,12,3,0,8,9,1,0,55,7,0,15,3,0,13,7,20,2,34,16,83
232,1997,1,1,0,13,15,11,0,43,5,0,19,4,0,3,7,8,2,54,4,64
232,1997,2,2,0,9,9,5,0,39,3,0,21,6,3,3,8,6,1,44,8,54
232,1997,3,2,1,9,14,12,0,46,5,0,28,3,0,2,5,13,2,62,4,62
232,1997,4,2,3,6,11,5,0,51,4,0,12,7,0,4,8,12,1,40,6,65
232,1997,5,2,0,10,22,10,0,61,3,0,26,3,0,7,10,8,0,68,9,81
232,1997,6,4,1,2,13,9,0,44,6,0,21,5,1,3,12,3,1,57,8,55
232,1997,7,4,1,7,20,10,0,75,7,1,20,2,0,2,9,4,4,64,7,91
232,1997,8,2,1,6,18,7,0,35,4,0,20,4,0,8,7,5,2,55,10,53
232,1997,9,0,0,15,13,3,0,43,10,0,9,3,1,5,2,6,6,33,6,73
232,1997,10,3,1,8,12,4,0,54,8,0,23,0,0,4,10,5,2,52,7,74
232,1997,11,3,0,12,11,2,0,35,11,0,12,0,0,8,8,5,6,39,11,66
232,1997,12,3,1,7,21,3,0,58,11,0,11,1,0,8,8,13,0,44,11,84
232,1998,1,4,1,7,15,3,0,63,12,0,17,1,0,7,9,7,2,47,11,89
232,1998,2,1,0,7,8,2,0,49,7,0,12,6,0,2,6,4,0,28,3,65
232,1998,3,5,0,5,11,9,0,64,14,0,16,0,0,6,9,9,4,49,11,89
232,1998,4,0,1,7,9,14,0,41,6,1,17,2,0,2,12,4,3,56,3,56
232,1998,5,3,1,10,14,10,0,42,7,0,21,3,0,2,9,11,2,57,5,61
232,1998,6,2,3,3,14,4,0,31,7,0,24,0,0,3,9,6,2,56,5,44
232,1998,7,1,0,17,15,12,0,49,16,0,22,2,0,3,8,3,3,60,4,85
232,1998,8,1,1,12,18,6,0,51,9,0,16,0,0,8,11,6,5,57,9,80
232,1998,9,2,1,10,22,7,0,26,6,0,20,8,3,1,1,2,2,53,6,43
232,1998,10,2,0,7,8,14,0,26,6,0,27,1,1,3,5,1,2,56,6,42
232,1998,11,0,2,8,12,4,0,28,5,0,16,0,1,6,5,2,4,43,7,47
232,1998,12,2,1,10,13,7,0,48,9,0,16,1,1,3,12,9,3,52,6,70
232,1999,1,2,2,2,8,11,0,49,6,0,13,1,1,2,6,9,1,41,5,59
232,1999,2,1,3,5,5,5,0,50,4,0,19,3,0,3,7,5,2,41,4,62
232,1999,3,0,0,4,12,8,0,53,6,0,14,5,0,1,3,8,1,38,1,64
232,1999,4,1,0,6,9,12,0,45,10,0,23,2,0,3,7,5,1,52,4,64
232,1999,5,1,0,5,16,12,0,61,6,0,23,0,1,0,7,5,5,63,2,72
232,1999,6,2,0,8,17,14,0,52,11,0,21,2,1,2,1,4,2,55,5,73
232,1999,7,2,0,9,14,16,0,54,3,0,18,5,1,1,11,6,3,62,4,67
232,1999,8,1,0,5,12,10,0,54,5,0,19,4,1,0,5,11,2,48,2,64
232,1999,9,1,2,4,10,8,0,46,7,0,21,1,1,2,4,6,3,48,4,59
232,1999,10,1,3,4,13,12,0,52,13,0,20,1,0,4,7,8,0,55,5,73
232,1999,11,0,1,3,12,6,0,48,6,0,23,0,0,0,3,5,0,45,0,57
232,1999,12,4,0,16,9,4,0,34,8,0,15,0,0,1,6,4,1,35,5,59
232,2000,1,2,1,13,4,11,0,40,10,0,21,0,0,2,9,4,4,50,4,65
232,2000,2,2,0,8,11,4,0,46,8,0,13,0,0,1,6,6,2,36,3,63
232,2000,3,1,0,8,15,12,0,54,6,1,20,0,1,5,5,10,0,52,8,73
232,2000,4,2,0,5,10,8,0,45,5,0,15,1,1,2,9,9,2,44,5,57
232,2000,5,2,0,3,11,11,0,32,4,0,23,5,1,4,9,3,2,56,7,43
232,2000,6,1,0,7,6,15,0,48,11,3,17,0,1,3,6,7,4,48,8,69
232,2000,7,0,2,6,17,10,0,55,3,0,15,0,1,1,5,2,0,49,2,65
232,2000,8,4,1,3,14,10,0,54,5,0,18,1,0,2,7,7,3,53,6,64
232,2000,9,1,2,8,16,5,0,58,4,0,12,4,0,0,5,13,0,40,1,70
232,2000,10,0,1,6,13,6,0,60,22,0,12,0,0,4,6,6,0,38,4,92
232,2000,11,1,0,0,18,7,0,69,7,0,17,0,1,2,4,6,0,46,4,78
232,2000,12,2,0,5,2,5,0,52,7,0,18,0,0,3,4,7,3,32,5,67
232,2001,1,1,3,5,12,8,0,70,2,0,17,1,0,4,3,3,1,44,5,81
232,2001,2,0,1,6,5,11,0,53,4,0,24,2,0,1,2,2,1,44,1,64
232,2001,3,1,0,10,17,10,0,54,2,0,20,1,1,2,1,4,5,53,4,68
232,2001,4,2,1,2,10,9,0,43,3,0,21,0,0,5,3,13,2,46,7,53
232,2001,5,2,0,7,16,13,0,50,7,0,17,1,0,2,11,13,3,60,4,66
232,2001,6,2,1,1,16,7,0,49,6,1,22,0,1,6,6,8,4,56,10,62
232,2001,7,1,3,6,20,9,0,57,3,0,26,1,1,4,7,4,1,66,6,70
232,2001,8,0,1,10,14,17,0,38,3,0,25,4,1,1,12,7,2,71,2,52
232,2001,9,3,2,2,13,11,0,50,3,0,26,0,0,5,5,6,0,57,8,60
232,2001,10,3,0,6,15,9,0,55,2,0,26,1,0,5,3,5,3,56,8,68
232,2001,11,1,0,8,12,17,0,46,4,0,26,0,0,3,8,3,4,67,4,61
232,2001,12,0,1,5,14,11,0,40,3,0,18,2,0,5,3,5,4,51,5,53
233,1991,1,0,0,5,19,1,0,26,6,0,21,4,0,2,6,4,1,48,2,39
233,1991,2,1,3,5,21,5,0,24,3,0,14,1,0,2,4,3,3,50,3,34
233,1991,3,0,1,7,25,1,0,23,11,0,24,0,0,3,5,1,0,56,3,44
233,1991,4,2,0,4,16,0,0,31,9,0,19,0,1,2,6,6,1,42,5,46
233,1991,5,0,0,9,20,3,0,28,13,0,22,0,1,1,10,4,4,59,2,51
233,1991,6,5,0,9,17,2,0,32,5,0,18,1,1,4,11,3,1,49,10,50
233,1991,7,0,1,16,25,4,0,33,8,1,32,1,0,2,10,0,0,72,3,59
233,1991,8,4,0,19,20,3,0,30,3,0,19,0,1,4,9,2,0,51,9,56
233,1991,9,1,2,7,17,5,0,33,9,0,21,0,0,1,4,3,2,51,2,50
233,1991,10,2,2,9,25,2,0,20,7,0,19,0,1,2,5,3,0,53,5,38
233,1991,11,1,1,16,25,4,0,44,7,0,22,4,0,6,11,4,0,63,7,73
233,1991,12,1,0,9,27,2,0,30,6,0,18,0,0,2,6,5,2,55,3,47
233,1992,1,2,3,13,18,1,0,28,6,0,10,0,1,1,12,2,2,46,4,48
233,1992,2,2,1,2,12,4,0,22,4,0,14,1,0,1,5,1,1,37,3,29
233,1992,3,2,1,9,9,4,0,18,7,0,21,1,0,4,5,2,1,41,6,38
233,1992,4,1,0,4,8,6,0,19,6,0,20,0,2,2,8,6,2,44,5,31
233,1992,5,1,5,5,15,5,0,19,5,0,23,0,1,3,10,3,1,59,5,32
233,1992,6,4,3,10,22,10,0,34,7,0,24,1,2,2,5,6,3,67,8,53
233,1992,7,1,0,16,22,4,0,46,15,0,21,1,1,2,11,4,1,59,4,79
233,1992,8,2,0,15,13,1,0,31,11,0,17,0,0,7,1,4,2,34,9,64
233,1992,9,1,0,11,15,3,0,39,6,0,18,0,1,2,3,4,1,40,4,58
233,1992,10,0,1,5,13,3,0,32,8,1,14,0,0,3,10,2,1,42,4,48
233,1992,11,1,0,7,15,3,0,19,7,0,23,0,0,1,11,3,2,54,2,34
233,1992,12,2,1,9,14,5,0,25,8,0,14,0,0,1,9,4,5,48,3,43
233,1993,1,1,0,7,9,3,0,21,4,0,19,0,0,6,13,3,2,46,7,38
233,1993,2,0,1,8,8,7,0,25,9,0,10,0,1,0,0,0,4,30,1,42
233,1993,3,2,3,12,7,4,0,21,7,0,14,0,0,7,5,0,3,36,9,47
233,1993,4,2,1,8,14,2,0,23,8,0,24,2,2,0,4,0,3,48,4,39
233,1993,5,1,1,12,19,6,0,26,5,0,15,1,2,2,6,2,0,47,5,45
233,1993,6,3,1,12,11,3,0,26,4,0,14,9,0,2,8,1,6,43,5,44
233,1993,7,2,2,9,10,7,0,25,5,0,21,3,1,3,8,3,4,52,6,42
233,1993,8,0,0,9,10,14,0,26,9,0,16,0,0,3,10,2,2,52,3,47
233,1993,9,0,0,11,21,6,0,15,7,0,16,0,0,1,6,2,3,52,1,34
233,1993,10,2,1,3,13,8,0,16,8,0,18,0,0,3,4,0,2,46,5,30
233,1993,11,3,0,9,17,6,0,17,11,0,15,0,0,7,10,4,2,50,10,44
233,1993,12,2,0,12,12,4,0,23,6,0,17,1,0,6,9,1,1,43,8,47
233,1994,1,1,0,12,8,6,0,24,8,1,16,1,0,3,6,0,3,39,5,47
233,1994,2,0,0,9,10,4,0,9,3,0,11,0,0,2,7,0,1,33,2,23
233,1994,3,0,0,8,10,11,0,19,5,0,20,0,0,2,12,0,2,55,2,34
233,1994,4,1,2,6,12,10,0,14,3,0,20,2,1,5,14,0,5,63,7,28
233,1994,5,2,0,13,11,8,0,17,3,0,18,2,1,5,6,3,6,49,8,38
233,1994,6,3,1,9,11,4,0,17,4,0,29,0,1,1,5,0,6,56,5,31
233,1994,7,3,0,12,12,5,0,18,3,0,21,2,0,3,12,0,6,56,6,36
233,1994,8,1,2,11,9,14,0,29,5,0,19,0,0,2,6,1,2,52,3,47
233,1994,9,0,2,5,9,8,0,33,2,0,20,1,0,3,7,2,1,47,3,43
233,1994,10,0,2,8,7,6,0,20,6,0,11,2,0,5,5,2,3,34,5,39
233,1994,11,1,0,3,13,7,0,23,4,0,14,0,0,1,5,1,4,43,2,31
233,1994,12,2,0,5,3,12,0,20,7,0,7,0,1,4,5,4,2,29,7,36
233,1995,1,1,0,6,11,2,0,25,1,0,14,0,0,8,7,1,7,41,9,40
233,1995,2,1,0,2,1,10,0,10,2,0,18,2,0,0,1,0,1,31,1,14
233,1995,3,2,0,4,12,11,0,19,2,0,10,1,0,2,4,3,2,39,4,27
233,1995,4,2,0,5,8,11,0,19,6,1,31,1,0,1,10,4,6,66,4,31
233,1995,5,1,0,8,8,8,0,10,4,0,13,0,1,1,8,1,1,38,3,23
233,1995,6,1,0,4,5,6,0,21,4,1,21,2,0,5,4,3,2,38,7,34
233,1995,7,4,1,10,6,10,0,18,6,0,10,1,2,2,7,4,1,35,8,36
233,1995,8,6,0,13,14,6,0,18,7,0,19,0,1,5,5,3,1,45,12,43
233,1995,9,0,1,8,12,5,0,18,2,0,18,0,1,3,10,1,3,49,4,31
233,1995,10,2,0,6,5,4,0,27,3,0,15,0,0,2,3,1,3,30,4,38
233,1995,11,4,0,3,18,6,0,24,10,0,25,0,0,3,5,2,5,59,7,40
233,1995,12,0,0,6,9,9,0,22,6,0,24,0,0,3,10,1,1,53,3,37
233,1996,1,0,0,4,6,5,0,22,6,0,25,0,1,7,10,1,2,48,8,39
233,1996,2,2,0,5,8,5,0,10,8,0,26,0,0,1,6,2,4,49,3,24
233,1996,3,0,0,5,6,9,0,12,3,0,9,3,1,0,3,3,1,28,1,20
233,1996,4,0,1,5,7,4,0,15,2,0,19,1,1,2,5,0,4,40,3,24
233,1996,5,1,0,9,8,1,0,14,3,0,14,0,0,2,6,1,3,32,3,28
233,1996,6,2,0,9,19,5,0,14,8,1,15,0,0,4,8,1,1,48,7,35
233,1996,7,3,1,11,9,3,0,19,2,0,17,0,1,3,7,1,0,37,7,35
233,1996,8,5,1,6,7,7,0,22,9,0,14,6,0,4,6,0,4,39,9,41
233,1996,9,2,0,5,8,0,0,14,2,0,18,1,2,3,5,1,2,33,7,24
233,1996,10,0,0,7,4,4,0,13,6,0,15,11,1,2,3,0,3,29,3,28
233,1996,11,0,0,7,10,7,0,14,7,0,14,0,0,1,2,1,1,34,1,29
233,1996,12,0,0,10,4,7,0,29,3,0,13,3,0,5,5,1,4,33,5,47
233,1997,1,2,0,5,10,11,0,21,4,0,14,0,1,5,3,3,4,42,8,35
233,1997,2,0,0,1,11,7,0,23,6,0,9,4,0,4,1,5,1,29,4,34
233,1997,3,3,0,8,10,5,0,19,7,0,17,0,0,2,3,1,0,35,5,36
233,1997,4,1,1,7,5,5,0,19,6,0,17,1,0,3,9,3,3,40,4,35
233,1997,5,2,0,8,10,1,0,16,4,0,22,0,1,3,5,0,5,43,6,31
233,1997,6,3,1,7,7,2,0,17,4,1,16,0,0,1,2,0,5,33,5,29
233,1997,7,4,0,6,9,4,0,30,8,0,20,1,0,0,5,0,0,38,4,44
233,1997,8,3,0,7,8,0,0,19,4,0,16,1,1,1,5,1,0,29,5,31
233,1997,9,2,0,5,10,7,0,24,7,0,15,2,1,4,2,2,2,36,7,40
233,1997,10,1,1,5,7,5,0,19,11,1,15,0,0,2,10,2,0,38,4,37
233,1997,11,1,0,4,8,1,0,22,9,0,12,0,0,2,6,0,2,29,3,37
233,1997,12,0,0,5,8,5,0,45,6,0,25,1,0,2,1,0,2,41,2,58
233,1998,1,2,0,3,12,5,0,17,4,0,25,0,0,6,8,1,3,53,8,30
233,1998,2,0,2,4,13,7,0,12,5,2,9,3,0,3,5,1,1,37,5,24
233,1998,3,3,3,5,10,9,0,23,6,1,14,0,0,1,5,1,2,43,5,35
233,1998,4,0,0,4,13,7,0,26,3,0,20,0,0,1,4,0,0,44,1,34
233,1998,5,2,0,7,21,8,0,28,1,1,23,2,0,1,7,1,2,61,4,37
233,1998,6,3,0,2,10,5,0,15,7,0,14,1,0,4,5,3,0,34,7,28
233,1998,7,1,0,4,11,16,0,26,8,0,23,0,1,2,7,2,1,58,4,40
233,1998,8,1,1,6,15,8,0,14,4,0,16,0,1,2,5,1,5,50,4,26
233,1998,9,3,2,5,14,12,0,17,7,0,24,8,0,3,3,1,2,57,6,32
233,1998,10,1,0,4,9,12,0,9,4,0,15,2,1,4,7,1,3,46,6,21
233,1998,11,1,1,3,6,9,0,12,9,0,5,0,0,2,5,0,2,28,3,26
233,1998,12,1,1,2,11,8,0,28,3,0,10,0,0,1,4,1,4,38,2,34
233,1999,1,0,0,4,7,7,0,13,8,0,16,0,0,1,0,1,3,33,1,26
233,1999,2,0,0,7,11,5,0,15,2,0,13,0,0,1,1,3,0,30,1,25
233,1999,3,3,0,5,7,7,0,12,6,0,21,6,1,0,3,5,0,38,4,23
233,1999,4,0,0,5,6,6,0,15,5,0,14,1,1,1,4,4,1,31,2,26
233,1999,5,1,0,6,6,7,0,9,3,0,18,0,0,0,4,2,0,35,1,18
233,1999,6,2,1,6,9,5,0,26,5,0,22,6,1,0,4,1,0,41,3,37
233,1999,7,2,1,9,16,6,0,20,5,0,17,0,1,1,4,3,1,45,4,35
233,1999,8,1,0,6,5,12,0,21,4,0,20,2,1,1,1,1,1,39,3,32
233,1999,9,0,3,8,10,6,0,27,6,0,10,0,2,1,2,1,1,32,3,42
233,1999,10,1,0,6,9,11,0,29,2,0,13,4,0,1,3,0,0,36,2,38
233,1999,11,1,1,5,8,7,0,16,3,0,8,0,0,3,2,0,0,26,4,27
233,1999,12,1,0,2,12,6,0,12,0,0,11,1,0,0,2,2,1,32,1,14
233,2000,1,1,1,3,11,10,0,8,4,0,18,11,1,0,6,1,1,47,2,15
233,2000,2,1,0,2,9,7,0,14,2,0,12,0,0,0,4,2,0,32,1,18
233,2000,3,1,0,3,8,10,0,16,1,0,11,0,1,1,1,2,0,30,3,21
233,2000,4,0,1,4,6,8,0,15,1,0,21,4,1,3,3,0,1,40,4,23
233,2000,5,2,1,3,16,7,0,15,0,0,16,0,1,3,2,2,0,42,6,21
233,2000,6,3,1,3,8,8,0,15,4,0,16,2,0,1,1,0,3,37,4,23
233,2000,7,0,0,4,13,6,0,16,7,0,11,0,1,1,1,0,1,32,2,28
233,2000,8,0,1,4,14,11,0,20,6,0,11,0,0,2,5,2,0,42,2,32
233,2000,9,1,0,7,18,6,0,20,9,0,20,0,0,0,1,3,1,46,1,36
233,2000,10,2,0,2,13,7,0,33,14,0,12,0,0,5,3,1,0,35,7,54
233,2000,11,1,1,5,13,3,0,28,10,0,8,0,1,4,5,2,0,30,6,47
233,2000,12,0,0,6,13,4,0,27,4,0,13,0,0,3,2,3,0,32,3,40
233,2001,1,0,0,1,9,3,0,10,2,0,14,0,0,0,2,0,2,30,0,13
233,2001,2,1,0,3,14,2,0,15,2,0,12,0,0,1,3,1,4,35,2,21
233,2001,3,1,0,1,12,4,0,12,2,0,17,0,0,0,2,1,1,36,1,15
233,2001,4,0,0,0,14,3,0,15,2,0,14,0,3,0,1,4,2,34,3,17
233,2001,5,3,0,1,18,2,0,24,1,0,13,0,0,3,4,1,1,38,6,29
233,2001,6,2,0,3,12,2,0,36,2,0,13,0,0,3,3,1,1,31,5,44
233,2001,7,1,0,6,21,4,0,20,1,0,12,0,0,2,5,1,1,43,3,29
233,2001,8,1,1,6,13,2,0,39,1,1,14,0,2,1,3,2,2,35,5,47
233,2001,9,1,0,6,4,8,0,15,1,1,20,0,0,2,7,0,2,41,4,24
233,2001,10,1,0,2,13,4,0,13,1,0,25,0,0,1,2,0,1,45,2,17
233,2001,11,0,0,4,12,3,0,23,0,0,11,0,1,2,2,1,1,29,3,29
233,2001,12,0,0,2,10,7,0,23,4,0,17,0,0,6,0,1,0,34,6,35
234,1991,1,0,0,18,8,0,0,41,3,0,19,2,1,4,5,2,0,32,5,66
234,1991,2,1,0,8,8,0,0,63,2,0,22,0,0,2,9,0,2,41,3,75
234,1991,3,2,0,8,11,1,0,44,8,0,10,0,1,4,6,1,1,29,7,64
234,1991,4,0,1,12,21,1,0,42,1,0,19,5,0,1,10,2,1,53,1,56
234,1991,5,0,0,25,13,3,0,37,6,1,22,0,0,3,10,1,0,48,4,71
234,1991,6,1,0,7,16,6,0,61,4,0,26,1,0,2,4,4,1,53,3,74
234,1991,7,0,0,16,19,1,0,54,3,0,28,1,0,3,4,3,2,54,3,76
234,1991,8,3,0,15,22,2,0,52,5,0,36,1,0,3,15,5,3,78,6,75
234,1991,9,2,0,16,19,1,0,44,2,0,26,1,1,3,11,3,0,57,6,65
234,1991,10,2,0,15,20,3,0,47,5,0,24,0,0,2,7,3,1,55,4,69
234,1991,11,0,0,6,16,2,0,46,2,0,25,0,1,1,7,0,1,51,2,55
234,1991,12,0,1,9,9,0,0,28,5,0,13,0,0,6,5,1,0,28,6,48
234,1992,1,0,0,12,11,2,0,32,5,1,10,0,0,0,5,1,2,30,1,49
234,1992,2,1,0,5,5,0,0,29,2,0,13,1,0,1,7,1,2,27,2,37
234,1992,3,0,1,6,11,2,0,32,1,0,21,1,1,5,3,4,1,39,6,44
234,1992,4,1,0,8,11,1,0,32,0,0,21,1,0,2,9,3,0,42,3,42
234,1992,5,0,0,11,9,1,0,51,6,0,17,0,0,3,4,2,0,31,3,71
234,1992,6,0,0,5,14,3,0,47,1,0,21,0,0,2,2,1,1,41,2,55
234,1992,7,1,1,4,13,1,0,52,7,1,18,2,0,6,6,2,0,39,8,69
234,1992,8,1,1,11,12,0,0,45,1,0,23,0,0,4,10,1,0,46,5,61
234,1992,9,0,0,9,8,0,0,31,1,0,22,1,2,3,8,2,0,38,5,44
234,1992,10,0,0,13,14,4,0,41,9,0,17,1,0,1,4,2,0,39,1,64
234,1992,11,0,0,4,16,2,0,28,6,0,16,0,0,5,3,1,1,38,5,43
234,1992,12,0,0,14,12,0,0,29,3,0,17,0,0,2,2,2,1,32,2,48
234,1993,1,2,0,10,13,0,0,27,4,0,17,0,0,5,10,4,2,42,7,46
234,1993,2,1,0,4,4,1,0,17,5,0,15,0,0,0,7,2,0,27,1,26
234,1993,3,0,0,8,10,0,0,23,3,0,18,1,0,1,3,5,0,31,1,35
234,1993,4,3,0,10,12,1,0,20,3,0,21,1,0,0,4,2,3,41,3,33
234,1993,5,1,0,8,14,1,0,24,6,0,18,2,0,2,7,2,3,43,3,40
234,1993,6,4,0,9,15,0,0,45,3,0,29,1,0,5,8,0,2,54,9,62
234,1993,7,2,1,16,21,1,0,38,2,0,25,0,0,0,8,2,1,57,2,56
234,1993,8,0,2,18,14,4,0,45,5,0,24,0,0,2,7,3,2,53,2,70
234,1993,9,0,1,6,12,1,0,25,6,0,21,0,0,2,5,3,1,41,2,39
234,1993,10,2,1,16,41,1,0,27,6,0,11,2,1,1,5,7,2,61,4,50
234,1993,11,0,0,12,4,0,0,22,5,0,15,0,0,2,5,2,2,26,2,41
234,1993,12,1,0,10,10,1,0,23,4,0,18,0,0,3,7,2,0,36,4,40
234,1994,1,2,0,5,7,1,0,12,7,0,16,0,0,3,2,1,1,27,5,27
234,1994,2,0,1,9,7,0,0,18,6,0,18,0,0,5,8,0,2,36,5,38
234,1994,3,0,0,8,4,2,0,20,1,0,13,0,0,5,4,2,2,25,5,34
234,1994,4,1,0,3,7,3,0,29,3,0,17,0,0,5,4,1,1,32,6,40
234,1994,5,1,1,5,16,1,0,25,5,0,19,0,0,1,3,1,2,42,2,36
234,1994,6,3,0,3,15,2,0,25,3,0,23,0,1,5,4,1,2,46,9,36
234,1994,7,0,0,14,13,4,0,40,2,0,18,0,0,2,3,6,0,38,2,58
234,1994,8,1,0,15,15,1,0,29,3,0,24,2,1,6,7,2,0,47,8,53
234,1994,9,1,1,10,11,0,0,26,2,0,15,5,0,0,8,1,0,35,1,38
234,1994,10,1,0,4,8,3,0,33,7,0,20,1,0,4,3,6,3,37,5,48
234,1994,11,0,0,15,24,2,0,26,0,0,18,2,0,4,5,4,1,50,4,45
234,1994,12,0,0,9,9,1,0,20,5,0,10,0,1,2,7,5,2,29,3,36
234,1995,1,3,1,1,16,3,0,22,3,0,12,1,1,1,8,3,0,40,5,27
234,1995,2,1,0,6,10,0,0,22,3,0,19,0,0,0,5,0,0,34,1,31
234,1995,3,0,0,3,6,2,0,27,2,0,8,3,1,1,5,1,0,21,2,33
234,1995,4,0,0,10,8,1,0,24,1,0,14,2,0,4,2,3,5,30,4,39
234,1995,5,0,2,11,13,3,0,25,6,0,24,3,0,1,6,0,1,49,1,43
234,1995,6,1,0,9,12,3,0,24,7,0,24,0,0,7,3,3,1,43,8,47
234,1995,7,3,1,6,10,3,0,30,2,0,25,2,1,7,6,1,1,46,11,45
234,1995,8,1,1,5,5,0,0,18,2,0,22,7,0,2,13,4,1,42,3,27
234,1995,9,0,0,12,7,0,0,29,2,0,22,0,0,0,6,1,2,37,0,43
234,1995,10,0,0,5,19,0,0,21,4,0,19,2,0,9,4,3,0,42,9,39
234,1995,11,0,0,9,7,1,0,26,7,0,14,1,0,13,6,3,1,29,13,55
234,1995,12,2,0,6,13,0,0,20,10,0,27,2,0,1,7,1,1,48,3,37
234,1996,1,2,0,7,14,1,0,28,5,0,22,3,0,5,6,5,0,43,7,45
234,1996,2,0,0,5,4,0,0,15,5,0,23,1,0,8,2,1,0,29,8,33
234,1996,3,0,0,7,11,2,0,29,2,0,16,5,0,3,4,4,0,33,3,41
234,1996,4,0,0,4,8,2,0,26,3,0,30,1,0,2,1,2,1,42,2,35
234,1996,5,1,0,6,15,2,0,25,3,0,23,5,0,1,8,5,3,51,2,35
234,1996,6,1,0,9,12,1,0,25,3,0,36,2,0,7,8,2,1,58,8,44
234,1996,7,2,0,12,13,2,0,42,4,0,28,2,1,2,4,5,0,47,5,60
234,1996,8,0,0,19,9,0,0,33,1,0,20,0,0,6,2,3,0,31,6,59
234,1996,9,1,1,9,7,10,0,29,6,0,30,2,0,4,5,1,0,53,5,48
234,1996,10,0,0,11,28,4,0,30,3,1,17,2,0,3,4,3,0,53,4,47
234,1996,11,0,0,7,10,4,0,25,1,0,14,1,0,5,6,2,1,35,5,38
234,1996,12,0,0,12,9,1,0,14,8,0,17,0,0,2,6,2,1,34,2,36
234,1997,1,2,0,10,11,2,0,41,5,0,31,3,1,4,4,3,0,48,7,60
234,1997,2,0,0,8,8,3,0,21,1,1,12,4,0,1,4,2,0,27,2,31
234,1997,3,0,0,11,6,5,0,31,4,0,16,0,0,6,6,1,2,35,6,52
234,1997,4,2,1,3,7,2,0,17,5,0,23,1,2,2,3,2,0,36,6,27
234,1997,5,0,1,7,10,4,0,30,4,0,17,3,1,4,4,1,3,39,5,45
234,1997,6,0,0,4,7,3,0,20,2,0,23,1,3,1,3,3,2,38,4,27
234,1997,7,0,1,10,8,4,0,31,4,0,23,1,0,5,4,3,1,41,5,50
