BEATPLUS,YEAR,MONTH,C_DRUGS,C_SHOTS,AGGASS,ARSON,ASSAULT_BY_PRISONER,ASSAULT_OFFICER_NO_INJURY,BURGLARY,CMIS,DISOCNDUCT,DRUGS,DRUNKEN_DRIVING,EMBEZZLEMENT,FAMILY_VIOLENCE,FORGERY,FRAUD,GAMBLING,LARCENY,LIQUOR_LAW_VIOLATIONS,MVTHEFT,MURDER_MANSLAUGHTER,NEGLIGENT_MANSLAUGHTER,PROSTITUION,PUBLIC_DRUNKENNESS,RAPE,ROBBERY,RUNAWAY,SEXOFF,SIMPASS,STOLEN_PROPERTY,TRESPASS,VAGRANCY,VANDALISM,WEAPONS,VCI,P1P,P1V
12,1992,5,63,14,4,2,0,0,26,53,18,4,0,0,0,0,2,0,60,0,54,0,0,0,1,0,11,0,3,54,0,1,0,0,0,204,151,15
12,1992,6,75,21,6,0,0,0,30,40,11,0,1,1,3,1,2,0,59,0,47,0,0,0,0,2,19,0,2,56,1,0,2,0,0,203,155,27
12,1992,7,93,23,6,2,0,0,31,38,14,2,0,0,4,0,3,0,61,1,63,0,0,0,0,2,18,0,2,79,0,3,0,0,1,249,173,26
12,1992,8,80,28,5,2,0,2,20,51,5,4,0,0,2,0,5,0,82,0,58,1,0,0,13,3,17,0,0,70,1,5,0,0,0,236,177,26
12,1992,9,100,25,1,3,0,0,31,91,18,2,0,0,0,0,1,0,65,0,55,0,0,0,0,0,23,0,3,56,1,4,0,0,0,293,174,24
12,1992,10,94,49,4,5,0,0,35,76,17,2,1,1,1,2,2,0,61,0,70,0,0,0,0,0,16,0,1,51,4,0,0,0,0,292,182,20
12,1992,11,43,22,2,4,0,0,46,71,19,5,0,0,0,0,7,0,58,0,54,0,0,0,0,0,13,0,0,55,2,2,0,0,0,214,171,15
12,1992,12,56,42,9,2,0,0,65,86,9,1,0,0,2,0,17,0,79,0,59,0,0,0,0,1,26,0,4,55,1,5,0,0,0,250,229,36
12,1993,1,83,60,12,4,0,0,41,90,20,5,0,0,3,2,3,,73,0,66,0,0,0,0,2,25,0,4,90,1,1,0,0,1,347,205,39
12,1993,2,66,70,7,3,0,0,18,63,17,2,0,0,2,0,4,0,59,0,58,1,0,0,0,0,21,0,1,68,6,1,0,0,0,287,156,29
12,1993,3,64,71,10,1,0,1,21,63,13,1,0,0,1,1,0,0,67,0,43,0,1,0,0,1,22,0,4,63,1,1,0,0,1,275,153,34
12,1993,4,64,56,9,2,0,1,16,101,12,5,0,0,0,1,4,0,92,0,90,0,0,0,1,0,20,0,3,58,6,4,2,0,2,293,218,29
12,1993,5,80,73,2,4,0,0,28,70,24,13,1,0,2,3,2,0,60,0,58,0,0,0,0,2,11,0,5,67,5,7,1,1,0,318,157,15
12,1993,6,70,52,6,0,0,1,18,82,23,0,0,0,4,1,3,0,66,0,39,1,0,0,0,1,21,0,2,87,0,4,0,0,2,314,144,29
12,1993,7,81,52,8,2,0,0,17,67,16,11,0,0,2,0,5,0,88,1,52,2,0,0,0,0,17,0,2,72,1,5,1,0,0,290,174,27
12,1993,8,84,31,10,0,0,0,22,60,13,11,1,1,2,1,5,0,64,0,46,0,0,0,1,2,17,0,1,78,4,6,1,0,0,266,149,29
12,1993,9,64,93,11,6,0,2,25,60,9,4,1,0,3,3,8,,61,0,44,0,0,0,0,1,17,0,0,69,2,5,1,0,0,301,147,29
12,1993,10,54,68,8,1,0,1,24,73,13,4,0,0,2,1,4,0,58,0,60,1,0,0,0,0,22,0,2,68,2,6,0,0,2,277,164,31
12,1993,11,45,41,5,7,0,0,36,82,9,2,1,0,3,3,7,0,53,0,46,0,0,0,0,3,12,0,2,62,4,5,0,0,3,246,147,20
12,1993,12,43,55,8,1,0,0,30,66,13,7,1,0,4,1,1,0,52,0,52,1,0,0,0,0,17,0,1,56,1,8,0,0,1,234,151,26
12,1994,1,20,23,9,3,0,1,19,54,11,4,1,0,3,0,4,0,44,0,36,0,0,0,0,0,11,0,1,40,3,1,0,0,1,151,110,20
12,1994,2,33,29,3,3,0,0,22,43,16,3,1,0,2,2,2,,43,0,39,0,0,0,0,0,15,0,3,53,3,5,0,0,1,177,119,18
12,1994,3,44,26,3,2,0,0,20,54,16,6,0,0,4,2,4,0,45,0,40,0,0,0,1,3,15,0,9,61,0,2,0,0,0,203,120,21
12,1994,4,50,31,2,0,0,0,23,69,11,4,1,0,4,1,6,0,68,0,48,0,0,0,0,1,12,0,4,70,3,2,0,0,1,231,151,15
12,1994,5,75,34,4,1,0,1,29,49,19,2,0,0,4,2,2,,43,0,36,0,0,0,0,1,14,1,2,63,2,4,2,1,0,241,122,19
12,1994,6,47,67,6,2,0,0,15,74,18,6,0,0,4,2,3,0,71,0,59,0,0,0,0,1,21,0,4,71,3,5,1,0,1,279,166,28
12,1994,7,34,79,14,0,0,0,23,65,25,3,0,0,5,1,5,0,71,0,64,1,0,0,0,4,18,0,4,81,4,6,1,1,1,284,176,37
12,1994,8,70,87,8,3,0,2,19,54,10,6,0,0,3,2,2,0,49,1,69,0,0,0,0,3,19,0,9,62,3,6,1,0,1,286,156,30
12,1994,9,45,98,8,2,0,0,21,70,12,7,0,3,3,0,4,0,68,1,48,2,0,0,1,0,14,0,1,56,4,6,0,0,2,283,151,24
12,1994,10,63,120,7,3,0,0,28,99,18,21,0,1,1,3,4,0,82,0,54,0,0,0,0,1,10,0,1,69,3,7,1,0,0,372,174,18
12,1994,11,49,59,0,1,0,0,25,75,17,32,0,0,2,2,2,0,68,0,37,0,0,0,0,0,16,0,0,46,0,10,0,0,0,247,146,16
12,1994,12,48,69,3,3,0,0,27,63,13,8,0,0,3,0,6,0,80,1,40,1,0,0,0,3,13,0,7,47,2,7,0,0,1,243,160,20
12,1995,1,43,41,1,1,0,0,17,52,10,4,0,1,3,0,2,0,58,0,29,0,0,0,0,2,10,0,7,33,3,3,0,0,0,180,114,13
12,1995,2,21,66,9,0,0,1,22,40,10,7,1,0,2,0,3,0,53,1,25,1,0,0,0,1,13,0,3,39,3,5,1,0,2,176,113,24
12,1995,3,27,58,7,0,0,1,20,65,10,3,0,0,1,1,7,0,55,0,27,1,0,0,0,1,17,0,4,55,2,1,0,1,1,215,119,26
12,1995,4,54,44,3,1,0,0,15,51,19,7,0,0,6,0,3,0,45,0,24,1,0,0,0,0,8,0,0,64,3,3,0,0,2,233,92,12
12,1995,5,53,42,4,1,0,0,22,62,22,1,0,0,2,1,4,0,73,0,35,0,0,0,0,0,13,0,0,55,0,8,0,0,0,235,143,17
12,1995,6,44,64,6,1,0,0,18,68,17,5,0,0,3,0,0,0,76,0,23,0,0,0,0,0,14,0,1,50,2,3,0,0,1,244,131,20
12,1995,7,27,61,3,1,0,0,30,60,18,6,1,0,6,3,1,0,78,1,31,0,0,0,1,2,8,0,2,61,0,4,1,0,0,228,147,13
12,1995,8,42,71,9,2,0,0,24,56,19,8,1,0,1,0,4,0,67,1,37,1,0,0,1,0,15,0,2,65,1,6,0,0,1,255,143,25
12,1995,9,47,30,6,2,0,0,22,56,10,7,1,1,5,1,8,0,48,0,46,0,0,0,0,2,13,0,2,53,2,5,0,0,0,198,129,21
12,1995,10,36,31,5,0,0,0,18,66,21,5,0,2,4,2,4,0,74,0,44,0,0,0,0,2,10,0,2,46,0,6,0,0,3,200,146,17
12,1995,11,28,35,2,2,0,0,19,53,7,1,2,0,0,2,2,0,55,0,32,0,0,0,0,0,11,0,2,34,0,0,0,0,0,159,117,13
12,1995,12,33,19,4,0,0,0,16,52,10,5,0,0,4,2,4,0,53,0,29,0,0,0,0,0,7,0,2,48,2,4,0,2,0,162,105,11
12,1996,1,27,32,5,1,0,0,20,35,9,3,0,0,4,3,1,0,64,0,32,0,0,0,0,1,18,0,4,47,4,3,0,0,2,151,134,24
12,1996,2,29,35,2,3,0,0,12,61,14,0,1,0,3,0,0,0,46,0,35,0,0,0,0,1,6,0,0,41,3,4,0,0,0,183,99,9
12,1996,3,35,33,4,2,0,0,17,52,7,3,1,0,0,1,5,0,67,0,25,0,0,0,0,0,10,0,5,56,1,4,0,0,0,185,119,14
12,1996,4,29,28,3,0,0,0,17,66,20,3,0,0,4,1,4,0,77,0,30,0,0,0,0,1,16,0,3,32,1,2,0,1,0,175,140,20
12,1996,5,41,59,8,3,0,0,18,70,9,7,0,0,0,2,3,0,72,1,49,0,0,0,0,2,5,0,3,60,3,8,0,0,0,242,144,15
12,1996,6,36,44,4,2,0,0,19,62,9,3,0,0,4,0,3,0,67,0,27,0,0,0,0,3,4,0,6,45,2,6,0,0,0,198,117,11
12,1996,7,35,65,3,5,0,1,20,74,18,3,0,1,2,1,7,0,75,0,46,0,0,0,0,2,7,0,2,50,1,7,0,3,0,247,148,12
12,1996,8,32,34,4,5,0,0,13,78,10,6,1,1,4,3,2,0,101,0,33,0,0,0,0,2,10,0,1,39,1,2,0,1,1,198,157,16
12,1996,9,37,44,4,0,0,0,21,82,13,5,0,0,3,2,4,0,120,0,39,0,0,0,0,1,5,0,4,50,2,5,0,0,1,226,185,10
12,1996,10,37,70,7,3,0,0,16,102,9,3,0,0,3,2,2,0,72,0,36,0,0,0,0,1,14,0,4,58,1,5,1,1,0,279,138,22
12,1996,11,27,24,8,2,0,0,21,45,13,3,0,0,2,0,6,0,49,0,21,0,0,0,0,1,13,1,1,44,2,3,0,0,0,155,104,22
12,1996,12,29,33,4,3,0,0,29,75,9,1,0,0,3,1,10,0,103,0,26,1,0,0,0,1,10,0,3,41,1,6,0,0,0,190,168,16
12,1997,1,28,41,7,4,0,0,20,68,11,0,0,0,0,2,8,0,65,1,18,2,0,0,0,2,11,0,2,58,2,4,0,0,0,210,114,22
12,1997,2,16,12,6,0,0,0,12,39,6,2,0,1,4,0,4,0,41,0,15,0,0,0,0,4,8,0,2,35,2,6,0,0,0,108,76,18
12,1997,3,29,23,1,2,0,0,25,40,7,2,0,0,1,1,4,0,43,0,20,0,0,0,0,3,10,0,6,41,0,10,0,1,0,142,98,14
12,1997,4,39,20,1,0,0,0,17,60,14,1,0,0,2,7,3,0,69,0,37,0,0,0,0,1,11,0,1,38,3,2,0,0,0,171,134,13
12,1997,5,29,16,2,2,0,0,16,76,24,4,1,0,7,2,5,,57,1,36,0,0,0,0,1,15,0,9,68,1,14,1,2,1,215,124,18
12,1997,6,27,39,3,2,0,0,16,60,15,1,0,0,7,1,3,0,73,0,44,1,0,0,0,0,16,0,2,54,3,3,0,0,0,197,149,20
12,1997,7,26,42,2,4,0,0,30,72,22,4,0,1,5,2,3,0,75,2,31,0,0,0,0,0,11,0,6,46,2,5,0,0,1,212,147,13
12,1997,8,22,30,11,2,0,0,35,90,16,2,0,1,6,2,5,0,92,0,46,1,0,0,0,1,8,0,5,47,3,8,0,0,0,207,181,21
12,1997,9,24,17,2,1,0,0,29,72,16,2,0,0,2,1,8,0,115,0,32,0,0,0,0,2,10,0,8,46,1,5,0,0,0,176,186,14
12,1997,10,34,22,2,1,0,0,22,89,10,2,0,0,4,1,4,0,92,0,24,0,0,0,0,1,9,0,0,41,1,3,0,0,1,197,147,12
12,1997,11,20,14,3,1,0,0,32,45,16,8,1,0,3,2,6,,61,0,21,0,0,0,0,2,8,1,4,36,1,2,0,0,1,132,122,13
12,1997,12,14,23,7,0,0,0,21,62,10,4,0,0,4,5,2,0,77,0,19,1,0,0,0,0,11,0,1,31,3,2,0,0,0,140,128,19
12,1998,1,19,23,4,1,0,0,8,46,13,2,0,0,7,1,3,,49,0,23,0,0,0,0,1,7,0,2,46,1,1,1,1,2,148,87,12
12,1998,2,23,16,2,2,0,0,13,28,14,3,1,0,8,1,1,0,40,0,24,1,0,0,0,1,3,0,0,20,1,0,1,0,1,103,80,7
12,1998,3,19,16,3,1,0,0,11,34,18,10,0,0,3,5,8,0,42,0,18,0,0,1,0,0,8,0,1,33,0,2,0,0,0,121,79,11
12,1998,4,28,15,5,1,0,0,11,43,13,6,1,0,5,5,4,,48,0,30,0,0,0,0,1,7,0,4,63,1,4,0,0,0,163,96,13
12,1998,5,40,32,10,0,0,0,18,45,15,2,2,0,4,1,3,0,72,0,29,1,0,0,1,3,13,0,1,53,3,7,0,0,1,185,132,27
12,1998,6,46,25,6,0,0,0,11,34,10,9,0,0,1,0,2,0,57,0,28,0,0,0,0,3,4,0,7,48,0,8,0,0,0,163,100,13
12,1998,7,37,36,7,1,0,0,25,48,13,7,0,2,4,1,2,,68,1,29,0,0,0,0,0,6,0,3,52,2,5,0,0,1,187,128,13
12,1998,8,41,51,4,1,0,0,26,38,19,2,0,0,2,3,3,0,79,0,27,1,0,0,0,0,9,0,0,26,1,5,0,1,2,176,141,14
12,1998,9,48,61,5,1,0,0,20,65,24,1,0,0,1,2,5,0,51,0,29,0,0,0,0,1,5,0,1,58,1,5,0,2,0,257,105,11
12,1998,10,38,36,9,0,0,0,19,52,21,7,1,1,4,4,10,0,44,2,22,0,0,0,0,3,7,0,4,44,5,2,0,0,1,191,92,19
12,1998,11,33,39,3,1,0,0,9,48,10,9,1,2,2,1,2,0,67,0,27,0,0,0,0,3,13,0,2,32,0,4,1,1,0,163,116,19
12,1998,12,25,36,6,0,0,1,27,52,14,3,0,1,2,1,3,0,76,0,27,1,0,0,1,0,10,0,4,34,7,4,0,0,1,161,140,17
12,1999,1,21,24,6,1,0,0,13,44,9,3,0,0,2,0,9,0,48,0,19,0,0,1,0,2,8,0,2,26,3,4,0,0,0,125,88,16
12,1999,2,33,14,3,0,0,1,20,42,8,5,3,0,0,3,5,,60,2,34,0,0,1,1,1,10,1,4,35,0,2,0,0,2,132,124,14
12,1999,3,26,15,7,1,0,0,13,42,10,3,0,1,1,4,5,0,58,0,21,0,0,0,0,2,14,0,6,40,4,5,0,0,0,134,106,23
12,1999,4,42,7,7,0,0,0,8,31,11,11,2,0,0,2,0,0,34,0,40,0,0,0,0,0,6,0,2,40,2,2,0,1,0,131,88,13
12,1999,5,31,28,3,0,0,0,21,25,18,14,2,0,1,1,4,0,54,0,40,0,0,0,0,0,4,0,3,43,5,3,0,1,0,145,119,7
12,1999,6,34,52,6,0,0,0,12,37,11,7,1,0,3,0,3,0,78,2,41,0,0,0,0,3,4,0,1,31,2,3,0,0,0,165,135,13
12,1999,7,39,39,5,0,0,0,17,36,13,2,0,1,5,1,4,0,72,3,38,0,0,0,1,4,7,0,7,29,5,4,0,1,0,156,134,16
12,1999,8,48,30,9,0,0,1,13,29,10,7,0,0,4,0,5,,95,0,45,0,0,1,0,2,9,0,3,33,5,4,0,1,1,150,162,20
12,1999,9,51,34,5,0,0,1,14,26,10,8,2,0,2,5,8,0,66,3,38,1,0,1,0,3,14,0,1,25,5,0,0,0,0,146,132,23
12,1999,10,50,47,5,3,0,0,21,35,6,9,0,0,0,2,5,0,71,0,40,0,0,2,0,2,16,0,3,31,4,1,0,0,3,172,148,23
12,1999,11,28,28,4,0,0,0,13,19,15,5,0,0,0,1,2,0,73,0,33,0,0,0,0,2,14,0,1,36,2,3,0,0,1,126,133,20
12,1999,12,29,29,4,0,0,0,12,47,15,12,2,2,2,3,5,,51,0,38,1,0,1,1,0,20,0,5,64,2,6,1,0,1,184,121,25
12,2000,1,22,26,7,0,0,0,18,68,12,14,3,0,2,3,9,0,77,0,29,0,0,2,2,0,16,0,1,62,4,12,1,0,1,190,140,23
12,2000,2,26,12,11,2,0,0,15,42,16,32,2,0,4,2,2,0,50,0,26,0,0,0,2,2,6,0,10,69,6,5,1,1,3,167,97,19
12,2000,3,24,19,3,0,0,0,24,56,7,22,4,0,7,0,5,,40,0,24,0,0,0,3,0,9,0,0,64,1,4,1,2,2,170,97,12
12,2000,4,39,19,10,2,0,0,19,52,6,37,4,0,7,0,5,0,50,1,28,0,0,0,0,3,17,0,4,79,3,4,0,0,1,197,114,30
12,2000,5,48,23,13,3,0,0,25,52,10,11,0,0,5,4,4,0,55,1,36,0,0,0,1,0,8,1,1,66,3,10,0,0,1,202,124,21
12,2000,6,46,57,4,2,0,0,16,54,10,21,5,0,0,0,2,0,52,2,25,1,0,0,2,3,12,0,6,73,5,6,1,0,2,242,105,20
12,2000,7,58,40,4,2,0,0,18,65,19,40,3,0,3,2,5,0,64,2,32,0,0,0,1,1,10,0,4,64,2,6,2,1,1,248,124,15
12,2000,8,79,25,4,0,0,0,23,52,17,27,0,1,2,4,10,0,62,3,29,0,0,0,3,3,7,0,6,51,9,7,2,0,5,224,121,14
12,2000,9,47,23,2,0,0,0,20,61,15,25,0,1,2,3,7,0,51,1,24,0,0,0,2,1,5,0,1,60,6,3,1,0,4,206,100,8
12,2000,10,49,25,8,0,0,0,22,45,17,31,1,0,1,4,9,0,48,0,21,1,0,1,3,0,15,0,5,51,5,3,0,0,5,187,106,24
12,2000,11,40,20,3,0,0,0,22,40,16,23,1,0,0,3,6,0,58,0,23,0,0,1,0,2,2,0,1,40,5,3,0,0,0,156,105,7
12,2000,12,23,17,4,0,0,0,22,31,9,23,0,1,1,1,3,,38,0,27,0,0,0,4,0,9,0,0,45,3,3,0,0,1,125,96,13
12,2001,1,39,14,4,0,0,0,19,26,13,70,3,0,1,6,3,0,28,0,16,1,0,0,2,0,6,0,5,51,3,4,1,0,11,143,69,11
12,2001,2,47,29,2,2,0,0,21,29,15,12,2,0,1,4,6,0,23,3,18,0,0,0,3,2,5,0,1,45,3,4,1,0,2,167,67,9
12,2001,3,48,13,6,0,0,0,18,46,16,37,4,0,5,3,3,0,29,1,16,0,0,0,1,0,5,0,0,60,0,7,0,0,5,183,68,11
12,2001,4,61,29,7,2,0,0,25,37,8,15,2,0,1,3,1,0,37,0,20,0,0,1,1,1,6,0,3,46,3,8,1,1,1,183,88,14
12,2001,5,41,43,7,0,0,0,23,43,15,20,2,3,2,3,7,0,41,0,18,1,0,0,0,0,3,0,0,77,0,1,2,0,4,219,85,11
12,2001,6,40,57,5,0,0,0,22,42,15,42,0,1,6,3,5,0,33,2,18,0,0,1,1,0,5,0,3,70,1,4,0,0,6,224,78,10
12,2001,7,77,38,4,2,0,0,29,52,16,60,1,0,3,4,1,,36,0,31,0,0,0,2,2,8,0,3,52,1,5,1,0,4,237,104,14
12,2001,8,58,41,7,0,0,0,17,45,12,28,0,1,0,4,3,0,36,0,30,0,0,0,2,0,10,0,0,69,3,6,1,0,5,225,93,17
12,2001,9,65,41,6,4,,0,19,43,6,45,4,1,2,6,10,0,35,4,20,0,0,1,2,3,3,0,4,53,1,6,0,0,4,212,77,12
12,2001,10,43,52,9,3,0,0,22,50,11,35,1,0,1,6,4,0,30,0,20,0,0,0,1,1,8,0,0,62,4,4,0,0,1,221,80,18
12,2001,11,37,30,4,0,0,1,17,29,7,48,2,0,1,8,6,0,26,5,11,1,0,2,2,0,1,0,1,39,1,6,1,0,2,142,55,6
12,2001,12,26,17,10,0,0,0,24,36,11,30,1,0,9,4,4,0,24,1,17,0,0,0,0,0,5,0,0,65,1,5,0,0,4,155,70,15
13,1990,1,4,3,1,1,0,0,16,34,7,2,0,0,1,0,1,0,16,0,28,0,0,0,0,0,2,0,2,19,11,0,0,0,0,68,62,3
13,1990,2,5,1,1,2,,0,20,32,18,0,0,0,1,0,2,0,30,0,27,0,0,0,0,0,2,0,0,25,2,0,0,0,1,83,79,3
13,1990,3,6,2,1,1,0,0,13,35,8,0,0,0,1,1,0,0,30,0,41,0,0,0,0,0,0,0,0,19,1,2,1,0,0,71,84,1
13,1990,4,3,3,3,3,0,0,23,43,8,0,0,0,1,0,1,0,24,0,35,0,0,0,1,0,3,0,2,36,6,1,1,0,0,96,85,6
13,1990,5,6,6,0,0,0,0,12,38,13,2,0,0,1,0,0,0,22,6,37,0,0,0,1,0,3,0,1,18,1,1,1,0,0,81,74,3
13,1990,6,4,12,0,0,0,0,9,32,17,1,0,0,0,0,0,0,21,1,28,0,0,0,6,0,1,0,0,29,2,0,0,0,0,94,59,1
13,1990,7,12,4,2,1,0,0,17,33,13,0,0,0,1,0,2,0,18,0,40,0,0,0,4,0,1,0,0,36,1,1,0,0,0,99,76,3
13,1990,8,5,2,4,0,0,0,14,46,16,2,0,0,0,0,0,0,26,0,31,0,0,0,0,0,0,0,1,27,1,3,0,0,1,96,71,4
13,1990,9,4,0,1,4,0,0,13,29,11,0,1,0,0,0,0,0,16,0,45,0,0,0,1,0,4,0,2,32,1,1,0,1,0,80,78,5
13,1990,10,4,4,2,1,0,0,26,48,8,0,0,0,1,0,1,0,25,0,35,0,0,0,1,1,1,0,2,25,0,2,0,0,0,90,87,4
13,1990,11,4,8,1,3,0,0,15,29,10,0,1,2,2,0,3,0,18,0,40,0,0,0,0,2,2,0,2,31,0,0,0,0,0,85,75,5
13,1990,12,4,2,2,0,0,0,24,20,7,0,0,0,0,0,0,0,18,0,38,0,0,0,1,1,1,0,2,18,1,1,1,0,0,51,81,4
13,1991,1,8,1,0,2,0,0,27,27,10,0,1,0,3,0,0,0,17,0,21,0,0,0,4,2,2,0,1,24,2,1,0,0,1,72,67,4
13,1991,2,5,2,1,1,0,0,7,24,7,0,1,0,2,0,2,0,15,0,18,0,0,0,3,0,1,0,0,15,0,0,0,0,0,54,41,2
13,1991,3,7,4,0,2,0,0,15,20,11,0,0,0,1,0,1,0,16,0,25,0,0,0,2,1,1,0,2,18,0,2,1,0,0,62,57,2
13,1991,4,5,4,0,1,0,0,12,29,10,0,0,0,2,1,3,0,20,0,39,0,0,0,0,1,4,0,0,29,0,0,0,1,0,78,75,5
13,1991,5,4,5,3,1,0,0,31,23,4,0,0,0,0,0,0,0,29,0,34,0,0,0,0,2,1,1,2,30,0,1,0,0,0,67,95,6
13,1991,6,10,3,0,1,0,0,12,28,10,0,0,0,2,0,4,0,27,0,28,0,0,0,0,1,1,1,1,21,0,1,0,0,0,73,68,2
13,1991,7,6,3,0,2,0,0,14,25,17,0,0,0,0,0,0,0,15,0,34,0,0,0,0,0,5,0,0,24,1,2,1,0,0,77,68,5
13,1991,8,7,9,1,2,0,0,16,35,15,0,0,0,2,0,2,0,29,0,35,0,0,0,0,0,1,0,3,30,0,0,0,0,0,98,81,2
13,1991,9,8,10,0,2,0,0,42,32,14,0,1,0,1,1,0,0,29,0,30,0,0,0,0,0,3,0,0,34,0,2,0,0,0,100,104,3
13,1991,10,7,9,2,4,0,0,20,41,11,0,0,0,1,1,0,0,20,0,27,0,0,0,0,1,1,1,0,36,0,0,0,0,0,108,68,4
13,1991,11,7,7,4,4,0,0,12,27,12,0,0,0,1,0,0,0,17,0,36,0,0,0,0,0,4,0,1,17,0,3,0,0,0,74,69,8
13,1991,12,6,11,1,0,0,0,28,27,9,0,0,1,0,1,4,0,26,0,21,0,0,0,0,0,4,0,1,17,0,0,1,0,0,70,79,5
13,1992,1,7,6,1,1,0,0,23,27,9,1,1,0,1,0,2,0,15,0,31,0,0,0,1,1,5,0,0,21,0,0,2,0,0,71,74,7
13,1992,2,8,4,1,0,0,0,22,31,15,0,1,0,1,0,1,0,25,0,27,0,0,0,0,0,2,0,2,14,0,0,1,0,0,72,76,3
13,1992,3,7,5,1,0,0,0,11,33,7,0,0,1,0,0,1,0,20,0,30,0,0,0,0,0,2,0,2,13,0,0,0,0,0,65,63,3
13,1992,4,11,2,3,0,0,0,11,45,15,0,0,0,0,0,2,0,27,0,32,0,0,0,0,0,0,0,1,35,0,0,0,0,0,108,70,3
13,1992,5,4,6,2,4,0,1,21,26,14,0,0,0,1,0,2,0,13,1,41,0,0,0,0,0,2,0,1,21,0,1,1,0,0,75,77,4
13,1992,6,5,5,1,1,0,0,26,26,8,0,0,0,1,0,1,0,22,0,52,0,0,0,0,1,1,0,0,24,1,0,0,1,0,69,101,3
13,1992,7,2,12,2,0,0,0,22,28,12,0,0,0,0,0,0,0,27,0,34,0,0,0,1,2,1,0,3,39,0,0,2,0,0,93,84,5
13,1992,8,7,7,1,0,0,0,10,20,11,0,0,0,0,0,1,0,26,0,30,0,0,0,3,0,2,0,4,29,0,2,0,0,0,74,68,3
13,1992,9,4,8,4,0,0,0,13,45,10,0,0,1,1,0,1,0,30,0,27,0,0,0,0,0,2,0,1,34,0,0,0,1,0,101,72,6
13,1992,10,6,7,0,1,0,0,15,41,11,2,1,0,1,1,2,0,22,0,35,0,0,0,0,0,3,0,0,26,1,2,0,0,0,92,75,3
13,1992,11,2,12,5,0,0,1,19,55,12,0,0,0,0,1,3,0,22,0,37,0,0,0,0,0,4,0,1,34,3,0,0,0,1,115,82,9
13,1992,12,2,10,1,2,0,0,24,55,4,0,0,0,0,2,1,0,13,0,56,0,0,0,0,0,1,0,0,29,1,2,2,0,1,102,94,2
13,1993,1,4,8,1,0,0,0,18,51,9,0,0,0,1,0,2,0,24,1,61,0,0,0,0,0,4,0,2,31,2,1,1,1,0,103,107,5
13,1993,2,1,2,1,2,0,0,16,47,11,0,0,0,2,0,2,0,12,0,55,0,0,0,0,1,2,0,1,28,3,2,0,1,1,91,85,4
13,1993,3,2,12,1,0,0,0,18,65,17,1,2,0,1,0,1,0,26,0,46,0,0,0,0,1,5,0,3,28,0,1,1,0,0,124,95,7
13,1993,4,6,11,3,0,0,0,19,37,6,0,0,1,0,1,1,0,29,1,42,0,0,0,0,0,4,0,1,24,2,1,0,1,0,84,94,7
13,1993,5,5,14,0,1,0,0,11,55,11,3,0,1,0,0,1,0,27,0,40,0,0,0,0,0,1,0,2,27,0,1,0,0,0,113,79,1
13,1993,6,4,9,1,1,0,0,17,37,15,2,0,1,3,1,0,0,29,0,24,0,0,0,0,0,3,0,0,25,1,2,0,3,0,91,73,4
13,1993,7,9,10,1,0,0,0,9,36,9,1,1,0,0,1,1,0,26,0,25,0,0,0,1,4,1,0,4,32,2,2,2,0,0,96,61,6
13,1993,8,4,13,3,1,0,0,17,32,6,0,0,0,1,0,0,0,32,0,28,0,0,0,0,0,2,0,4,46,1,3,0,0,0,102,79,5
13,1993,9,11,10,2,1,0,0,18,37,5,2,0,1,1,0,1,0,25,0,31,0,0,0,0,1,1,0,3,36,0,2,0,1,0,100,75,4
13,1993,10,6,23,0,3,0,0,25,56,12,2,0,0,0,0,6,0,30,0,29,0,0,0,0,0,2,0,1,35,3,3,0,1,0,135,86,2
13,1993,11,2,11,3,3,0,0,16,40,9,0,0,1,0,0,0,0,25,0,22,0,0,0,0,1,1,0,1,32,0,2,0,0,0,97,64,5
13,1993,12,6,10,0,0,0,1,11,36,8,0,0,0,0,0,1,0,25,0,23,0,0,0,0,1,2,0,2,28,0,2,0,0,1,88,61,3
13,1994,1,0,7,2,2,0,0,11,29,10,2,0,0,1,1,0,0,13,0,16,0,0,0,0,1,2,0,5,32,0,3,2,0,0,80,42,5
13,1994,2,6,10,1,0,0,0,15,26,11,0,0,0,0,0,1,0,20,0,15,0,0,0,0,1,1,0,0,29,0,0,0,0,0,82,51,3
13,1994,3,3,11,4,1,0,0,18,47,20,2,0,0,0,1,0,0,21,0,43,0,0,0,0,0,1,0,2,23,0,3,0,0,0,105,83,5
13,1994,4,2,5,1,2,0,0,22,33,14,0,0,0,1,0,2,0,24,0,26,0,0,0,0,0,3,0,0,35,1,2,1,1,0,91,75,4
13,1994,5,5,12,1,2,0,0,20,41,10,0,0,0,1,0,2,0,31,1,29,0,0,0,0,0,2,0,4,32,2,5,0,0,0,102,82,3
13,1994,6,3,10,0,3,0,0,14,31,12,1,0,0,1,1,3,0,39,0,28,0,0,0,0,0,5,0,1,38,1,2,0,2,0,97,86,5
13,1994,7,6,9,0,0,0,0,10,38,15,0,0,0,1,0,0,0,37,1,28,0,0,0,0,1,1,0,4,39,1,6,1,1,0,107,76,2
13,1994,8,3,14,2,2,0,0,14,28,13,0,1,0,2,1,2,0,35,0,25,0,0,0,0,1,4,0,2,31,1,1,1,0,0,91,78,7
